valid_true,valid_probe
0,0.0026818337
1,0.00064543326
0,0.00038116035
1,0.004230466
1,0.9972128
0,0.4962143
0,0.19064102
0,0.00530008
1,0.99470454
1,0.036329515
0,0.0051171314
0,0.00082751515
0,0.00049043505
0,0.00014727033
0,9.928765e-05
0,0.00029798827
1,0.9637104
1,0.9944788
1,0.98938227
1,0.9995987
1,0.8430096
0,0.00027626692
0,6.687666e-05
0,6.4517655e-05
1,0.98210526
1,0.9982461
1,0.9981974
1,0.9657074
0,0.98228836
1,0.972089
0,0.99226743
1,5.0525276e-05
0,3.139733e-05
0,0.0002615584
1,0.9905393
1,0.98680127
1,0.99429
1,0.20965406
1,0.97217673
1,0.9824728
1,0.9932981
1,0.990965
1,0.99221754
0,0.00025413654
0,0.040810294
0,0.13212107
0,0.0010523049
1,0.9936661
1,0.34386814
1,0.14141354
0,0.977512
1,0.97360635
1,0.9617012
1,0.012277421
0,0.0029256316
1,0.9792828
1,0.99249107
0,0.00045817575
1,0.66575164
1,0.7927084
1,0.99016374
1,0.9921719
1,0.9858665
1,0.9821082
0,0.067244105
1,0.9921814
1,0.99468046
1,0.9962714
0,0.84988433
0,0.70533234
0,0.0089581935
0,0.99450314
1,0.99015117
1,0.98624086
0,0.0025924942
0,0.34218207
0,0.48439872
0,0.0038455056
1,0.9968569
1,0.10085147
0,0.016197467
0,0.0014315683
1,0.99063313
1,0.9876918
1,0.9822609
0,0.65181136
1,0.9972114
1,0.9981262
0,8.30196e-05
0,0.00022361049
0,0.00025850872
1,0.92644453
0,0.0030920121
0,0.0007103267
0,0.0004406886
0,0.5070189
1,0.025411986
0,0.014448647
0,0.002852994
1,0.33605388
1,0.95711285
1,0.96673286
1,0.9952828
1,0.9959013
1,0.002409306
1,0.00011695011
0,6.659162e-05
0,0.00034771705
1,0.9853278
1,0.9895922
1,0.9827604
1,0.73488694
1,0.9925524
1,0.9911199
1,0.078447774
1,0.984297
1,0.9857486
1,0.99512297
1,0.9917897
1,0.99036354
1,0.9973476
1,0.9959985
1,0.99972516
