train_true,train_probe
1,0.96454084
1,0.05736783
0,0.03130641
0,0.0017802734
0,0.0035396533
0,0.00019825886
0,0.00013334115
0,0.00029793603
1,0.98284954
1,0.9970566
1,0.99770373
1,0.99661994
1,0.9656094
1,0.99126726
1,0.99203426
1,0.9914408
1,0.048363976
1,0.02200026
1,0.9574771
1,0.33218592
1,0.26141858
1,0.0007683197
0,0.0004480298
0,0.0009062069
1,0.7345472
1,0.63233286
0,0.0025186853
0,0.0008766501
0,0.0005733237
0,0.003297228
0,0.053414505
1,0.9967468
1,0.99759287
1,0.99853873
0,0.023820655
1,0.57604533
1,0.6031703
1,0.9587069
1,0.9913906
1,0.99321
1,0.054195244
1,0.94399834
1,0.95979214
0,0.14848103
0,0.119780526
1,0.13137951
0,0.00886413
1,0.10772359
1,0.11017553
1,0.11725522
1,0.8347337
0,0.006129433
0,0.003477763
0,0.00076778315
1,0.9565175
1,0.988235
1,0.99030465
1,0.97974765
0,0.933972
1,0.9288782
1,0.92813617
1,0.70417553
1,0.010748068
0,0.005254303
0,0.00077220594
1,0.9881986
1,0.9973111
1,0.9977068
1,0.99816376
1,0.9902616
0,0.65831447
1,0.96719444
1,0.97335285
0,0.0047257645
1,0.009424112
1,0.007244569
1,0.20210744
1,0.91968983
0,0.97987777
0,0.5681741
0,0.048268445
1,0.86680233
1,0.90194374
0,0.045447107
1,0.9794362
1,0.9868684
0,0.0039229277
1,0.001073746
1,0.0009765676
1,0.97762394
1,0.98252285
1,0.9577639
0,0.0036145241
0,0.0013804211
1,0.0013514966
0,0.0005659193
1,0.99563605
1,0.99633646
1,0.99605405
0,0.20338717
1,0.9810526
1,0.9857385
0,0.0005054852
0,0.00029591704
0,0.0013285442
1,0.962323
1,0.9906763
1,0.991959
0,0.029726861
1,0.2679172
1,0.2940352
1,0.20235924
1,0.9436773
0,0.010882082
0,0.0053782915
0,0.0008088771
1,0.96568954
1,0.99184614
1,0.993422
0,0.002059844
0,0.0036705448
0,0.0039006579
0,0.0008357195
0,0.00337052
0,0.00021667003
0,0.0005008514
1,0.7407404
1,0.7536581
0,0.7647844
0,0.7142614
0,0.0051180106
0,0.027256874
0,0.03155889
0,0.0027796915
0,0.011635204
1,0.96915466
1,0.98148763
0,0.013716635
1,0.85441685
1,0.8901484
1,0.9383841
1,0.9514406
1,0.9483515
1,0.24985632
0,0.03620556
0,0.0008263292
0,0.00051412283
0,0.0004963029
0,0.0003082205
0,0.00085572613
0,0.0005899604
0,0.059938453
1,0.9128655
1,0.986317
1,0.988997
0,0.053518135
1,0.9334051
1,0.91082215
0,0.0013950671
0,0.4631699
1,0.99500126
1,0.99655485
0,0.010548737
0,0.007187103
0,0.33189732
0,0.14566216
1,0.9393904
1,0.9527899
1,0.9206444
1,0.99063486
1,0.99852765
1,0.9987005
1,0.999318
1,0.9650263
1,0.76488245
1,0.7288292
1,0.96682733
0,0.011405654
0,0.001347173
1,0.93994427
1,0.9834177
1,0.98472995
1,0.9682359
1,0.9857934
1,0.9871154
0,0.27247068
0,0.0028429353
0,0.001991192
0,0.0013870193
0,0.008223274
0,0.0006953219
0,0.00047220357
0,0.0011045418
0,0.09818016
1,0.012601895
1,0.009861746
0,0.0066872486
0,0.00020840504
0,0.00029651943
0,0.00029310165
0,0.00022172208
1,0.97260463
0,0.03279966
0,0.017150568
0,0.00086078414
1,0.9524743
1,0.01222748
0,0.0059214146
0,0.00076437433
0,0.0005286585
0,0.000120867975
0,0.00010933767
0,0.00039140956
0,0.00028667663
0,0.00026970997
0,9.275514e-05
1,0.9722037
1,0.99090147
1,0.9923698
1,0.9754601
1,0.99457633
1,0.99566877
1,0.9940123
0,0.0018197206
0,0.0020485548
0,0.0013771574
0,0.10540498
0,0.0004621692
1,0.98211205
1,0.9961201
1,0.996874
1,0.9730182
1,0.1951219
1,0.12304382
0,0.058398835
0,0.56961024
0,0.013510263
0,0.016202819
1,0.9904564
1,0.99331963
1,0.994437
0,0.008323899
0,0.00087021105
0,0.00054823933
0,0.0014676739
0,0.011641384
0,6.7319634e-05
0,0.0006155059
0,0.00036192697
0,0.08038198
1,0.91981924
1,0.9822681
1,0.98501575
1,0.98322266
0,0.004749111
0,0.00085991353
0,0.00040914348
0,0.021294644
0,0.04721208
0,0.06556314
0,0.0031220247
1,0.8975681
0,0.01738108
0,0.009955125
0,0.0013529673
0,0.89565873
1,0.55588347
1,0.99473083
1,0.9962702
0,0.003893402
0,0.0008128897
0,0.00070299726
0,0.0005918567
1,0.96876144
1,0.914808
1,0.90614593
1,0.9642759
1,0.9834383
1,0.98554975
0,0.0046599354
0,0.0016707439
0,0.0014390984
0,0.0021214394
1,0.9913954
1,0.9983461
1,0.99859565
1,0.99902177
0,0.0010428746
0,0.001336812
0,0.0015145513
0,0.00060999877
1,0.18894911
1,0.9875416
1,0.9913488
1,0.9824844
1,0.9943335
1,0.9950942
0,0.0051020784
0,0.058537222
0,0.006271617
1,0.9046762
1,0.6462192
1,0.5967396
1,0.016472261
0,0.14342606
0,0.92004603
0,0.9412331
0,0.14697985
0,0.041745964
1,0.834445
1,0.8762971
0,0.966958
0,0.04329225
0,0.022067549
0,0.0016916969
1,0.99375665
1,0.99510574
1,0.997259
1,0.99760026
1,0.998863
0,0.0058254777
0,0.01793065
0,0.010980173
1,0.72832465
1,0.96404856
0,0.006312746
0,0.0029690925
0,0.00027928254
1,0.7809271
1,0.98792166
1,0.99098384
0,0.003557612
0,0.00043324
0,0.00027576956
1,0.00074951607
0,0.0028223912
0,0.002915305
0,0.0030847318
0,0.00039709973
1,0.9932683
1,0.9941361
1,0.9961836
1,0.91027963
1,0.8541207
1,0.8390787
0,0.14935951
1,0.9786865
1,0.9855984
1,0.17445652
1,0.0016973999
0,0.0009684344
0,0.00035137864
1,0.9788384
1,0.12536582
1,0.07283733
1,0.9835321
1,0.98667836
1,0.96395254
0,0.80596596
1,0.9911807
1,0.97848034
1,0.9764167
0,0.81538737
1,0.9612406
1,0.9563057
1,0.9928549
1,0.9957296
1,0.99613875
1,0.9983924
1,0.9817136
1,0.9980013
1,0.9984037
1,0.9981665
1,0.9736414
0,0.035999782
0,0.018502943
0,0.00090863986
1,0.8337831
1,0.98908013
1,0.99179626
1,0.98135525
1,0.99679047
1,0.9971487
1,0.99815035
1,0.98778045
1,0.9978709
1,0.9981092
1,0.9988746
1,0.8994018
1,0.025987297
1,0.01578308
1,0.93385893
1,0.9930474
1,0.99449474
1,0.97826767
1,0.9833651
1,0.98507696
0,0.017455934
0,0.0020457453
0,0.0016336062
0,0.0025136243
1,0.99403024
1,0.99516463
0,0.0003739152
0,0.0019074525
0,0.0013376756
0,0.13242885
0,0.00016218772
0,8.577362e-05
0,0.00036516576
1,0.6694564
1,0.9979085
1,0.99824834
1,0.9988224
1,0.92728484
1,0.97847795
1,0.98102874
1,0.9653032
1,0.97995216
1,0.98789936
1,0.9894281
1,0.961801
1,0.9930952
1,0.9943891
1,0.47428894
1,0.5133744
1,0.5283142
0,0.0006003006
0,0.0007199747
0,0.0004085764
1,0.975859
0,0.018972712
0,0.008531568
0,0.0005864123
1,0.9893986
1,0.99757224
1,0.9980128
1,0.9978884
1,0.2809127
1,0.98159593
1,0.9853855
0,0.09312111
0,0.0042240554
0,0.0036454778
0,0.0008301206
1,0.9966127
1,0.99710363
1,0.99800736
1,0.86766016
1,0.0042147874
1,0.0019385851
1,0.994194
1,0.99453354
1,0.99710006
1,0.96088547
1,0.9919139
1,0.9931705
0,0.0005388796
0,0.0012890667
0,0.0013920041
0,0.00081420527
1,0.0016625109
1,0.0032683767
1,0.001999316
1,0.3002268
1,0.9864427
0,0.0120312115
0,0.00063569634
1,0.9329405
1,0.99421304
1,0.995589
1,0.9825953
1,0.9943811
1,0.9952212
