repetition,group,accuracy,sens,spec,auc,mcc
0,train,0.5587745323458427,0.39067467326033206,0.7268743914313535,0.6263676564616877,0.12238509024296926
0,valid,0.5634279212881748,0.38440111420612816,0.7424547283702213,0.5634279212881748,0.13238835354302195
0,test,0.5477919298727456,0.3323262839879154,0.7632575757575758,0.5477919298727456,0.09937836526738669
1,train,0.5500332915366596,0.12974465148378192,0.9703219315895373,0.6900663817272163,0.1726128111065521
1,valid,0.5443166846328902,0.11432506887052342,0.974308300395257,0.5443166846328903,0.16267321323429532
1,test,0.5467906820847998,0.1328976034858388,0.9606837606837607,0.5467906820847998,0.15454492898653355
2,train,0.4656771785182957,0.31893572909467865,0.6124186279419128,0.45747032781376623,-0.07088313153397577
2,valid,0.4473511846363458,0.3135935397039031,0.5811088295687885,0.44735118463634577,-0.10759700300283309
2,test,0.443632480616556,0.3292817679558011,0.5579831932773109,0.443632480616556,-0.11397968810157703
3,train,0.493129907720525,0.27705479452054793,0.7092050209205021,0.48215156975411244,-0.014923981066946012
3,valid,0.49158941651753785,0.2782956058588549,0.7048832271762208,0.4915894165175379,-0.018140163845383816
3,test,0.5184901091360176,0.32721010332950634,0.7097701149425287,0.5184901091360176,0.03970149027371346
4,train,0.5471908866172482,0.199726869238648,0.8946549039958485,0.666828662359105,0.12523770337190646
4,valid,0.5403978803316684,0.20448548812664907,0.8763102725366876,0.5403978803316684,0.10393518864607693
4,test,0.5718908382066277,0.23859649122807017,0.9051851851851852,0.5718908382066277,0.18781981664680142
