train_true,train_probe
0,0.47103173
0,0.49301952
0,0.45393112
0,0.46989086
0,0.48823148
0,0.44937605
1,0.49009287
1,0.53100824
1,0.49780762
1,0.48538888
0,0.44836333
1,0.5126652
1,0.4714032
1,0.46028653
1,0.5001364
1,0.49808446
0,0.4572565
1,0.53898853
1,0.49506027
1,0.45477682
0,0.5080583
0,0.4515618
0,0.43425292
0,0.47011316
1,0.5409091
1,0.48245084
1,0.48506278
1,0.50411826
0,0.5010808
0,0.49101442
1,0.5312066
1,0.4839009
1,0.5027191
1,0.43965423
1,0.49055406
1,0.459113
1,0.50614697
1,0.46865532
1,0.5076741
1,0.49302804
0,0.46977022
1,0.53970724
1,0.4760849
0,0.4767766
0,0.5231921
0,0.47225016
0,0.4470053
1,0.44916555
1,0.51555234
1,0.47994646
1,0.45187736
1,0.4632606
1,0.51568425
1,0.4841351
0,0.44465214
0,0.5215496
0,0.4793419
0,0.463239
1,0.5085275
1,0.4697318
1,0.4788976
1,0.52612054
1,0.47547242
1,0.51550925
1,0.47237048
1,0.5151154
1,0.4590895
1,0.47682703
1,0.50383604
1,0.47956908
1,0.4923045
1,0.49075744
0,0.5197319
0,0.4811594
0,0.47209775
0,0.47637978
1,0.50592005
1,0.49753037
1,0.47611693
1,0.5213043
1,0.4674798
0,0.471817
1,0.5138691
1,0.49417087
1,0.53028995
1,0.4820022
1,0.47052166
0,0.47785518
0,0.4938447
0,0.46480495
1,0.5156681
1,0.4954797
1,0.47562873
0,0.48490337
1,0.52156806
1,0.49272722
0,0.4677879
0,0.51447785
0,0.47321454
0,0.4558243
1,0.45772535
1,0.5102272
1,0.4987011
1,0.4964269
1,0.48210102
1,0.47899112
0,0.43271688
0,0.5064634
0,0.46000147
0,0.4469908
1,0.46996215
1,0.50856364
1,0.47335783
0,0.51844126
0,0.46656826
0,0.4519239
0,0.46234325
0,0.53030634
0,0.46091983
0,0.42749006
1,0.4824829
0,0.49190336
0,0.47065452
0,0.4719143
0,0.48815104
0,0.4627644
0,0.47540173
1,0.52296513
1,0.49995023
0,0.44593433
1,0.5026662
1,0.47239676
1,0.5077063
1,0.4905559
1,0.49343103
0,0.4478822
0,0.5115406
0,0.49949613
0,0.4622718
1,0.46430162
1,0.5151904
1,0.4901576
0,0.47616196
1,0.46211952
1,0.5233739
1,0.46519783
0,0.52015996
0,0.44778037
0,0.44644254
1,0.44694924
1,0.49864328
1,0.4697557
0,0.4812472
0,0.5232507
0,0.48239446
0,0.46354845
1,0.4844068
1,0.5221104
1,0.47666374
0,0.4364712
0,0.49404287
0,0.50798875
0,0.47937143
1,0.5188152
1,0.48137024
1,0.48610017
1,0.46930262
1,0.49996138
1,0.5029025
1,0.4669304
0,0.45827827
1,0.49569649
1,0.48932317
0,0.44716978
0,0.5073064
0,0.4829815
0,0.4400068
1,0.4607328
1,0.5074093
1,0.4899683
0,0.47378346
1,0.50944614
1,0.48885745
1,0.44627634
0,0.5057523
0,0.46504354
0,0.4404393
0,0.473699
0,0.50735366
0,0.5122291
0,0.48180097
0,0.46483323
0,0.49859473
0,0.44901636
0,0.46125752
0,0.48538443
0,0.5317693
0,0.48629054
0,0.46033806
0,0.49020848
0,0.516266
0,0.48212397
0,0.46819955
0,0.45189095
1,0.48608726
0,0.53612745
0,0.49680045
0,0.47602075
1,0.47964212
0,0.5259095
0,0.4849504
0,0.4781426
1,0.46493304
1,0.4990473
1,0.47080374
1,0.4605429
1,0.5237822
1,0.48158845
1,0.46103406
1,0.44890466
0,0.5092611
0,0.49841982
0,0.47703385
0,0.5282743
0,0.44546932
0,0.4459454
1,0.4547597
1,0.50668025
1,0.48161796
1,0.46167257
1,0.49834627
1,0.49674264
1,0.4486726
1,0.51536447
1,0.45911065
1,0.46659264
1,0.51983774
1,0.47334388
1,0.47188315
0,0.45907593
0,0.49858958
0,0.45367026
0,0.48319015
0,0.49371424
0,0.4590176
0,0.4492534
0,0.46343943
0,0.5173555
0,0.49518335
0,0.45389098
1,0.49080205
1,0.52737
1,0.47877908
1,0.46901095
1,0.4832702
1,0.5103694
0,0.46869004
0,0.4690249
0,0.47878838
0,0.47538146
0,0.46634272
0,0.47407958
0,0.5208908
0,0.4984787
0,0.45776322
0,0.4744678
1,0.45765826
1,0.49956313
1,0.49746528
1,0.4645641
1,0.5082251
0,0.47404975
0,0.44528735
1,0.4327953
1,0.4996556
1,0.46710032
0,0.48904565
1,0.4992166
1,0.49534464
0,0.48488733
0,0.53093755
0,0.5033593
0,0.48078877
1,0.4779361
1,0.5336005
1,0.49398586
1,0.49811813
0,0.45799595
0,0.5182922
0,0.48287728
0,0.4379553
1,0.4733285
1,0.527335
1,0.49342546
0,0.45880035
1,0.50128245
1,0.50725245
0,0.5192932
0,0.45749822
0,0.45793355
1,0.51942027
1,0.47665432
1,0.4735952
0,0.41523692
0,0.50374854
1,0.50171816
0,0.4704471
1,0.48005205
1,0.5055594
1,0.46287543
1,0.44997275
1,0.49468693
1,0.4912697
0,0.4508426
1,0.4638703
1,0.513989
