valid_true,valid_probe
1,0.46924728
1,0.5118063
0,0.46613798
0,0.4825925
1,0.46437976
1,0.52407986
1,0.46245092
1,0.46697208
1,0.51826805
1,0.46627802
1,0.46901432
1,0.52454567
1,0.46591637
1,0.51861566
1,0.46668288
1,0.48646793
1,0.4695913
1,0.5075481
1,0.47079498
1,0.46131518
1,0.5174179
1,0.46240988
1,0.46677813
1,0.5244151
1,0.46338353
1,0.48741648
0,0.4647009
0,0.51995814
0,0.4697366
0,0.48296702
1,0.46800575
1,0.52285445
1,0.46783128
1,0.48177946
1,0.46917957
1,0.5175747
1,0.46532494
1,0.4826397
1,0.46631512
0,0.5185001
0,0.467767
0,0.48843127
0,0.46752435
0,0.4668009
0,0.48498723
1,0.46832487
1,0.51531494
1,0.46638632
1,0.46732026
1,0.51644677
1,0.46319348
1,0.5199461
1,0.4678995
1,0.46440825
1,0.52203095
1,0.4659559
1,0.4640914
1,0.51884705
1,0.46570882
1,0.46317607
1,0.52506584
1,0.4624186
1,0.47813496
1,0.5145819
1,0.46413073
1,0.4790584
0,0.46369755
0,0.5167067
0,0.467179
0,0.48719978
0,0.46518233
0,0.5236922
0,0.46296754
0,0.48382595
1,0.46771955
1,0.519635
1,0.46613425
1,0.467102
1,0.52459383
1,0.46371377
1,0.51937115
1,0.46432155
1,0.48446408
0,0.467815
0,0.46501303
0,0.48448938
1,0.5301189
1,0.45960483
1,0.4745646
0,0.47058576
1,0.52188116
1,0.45911762
1,0.46638212
0,0.51757485
1,0.4657532
0,0.4887814
0,0.47912914
1,0.5161648
0,0.46426818
0,0.48596472
1,0.46531513
1,0.5214183
1,0.46385103
1,0.4631347
1,0.5229754
1,0.4612742
0,0.46522474
0,0.51896685
0,0.4613812
0,0.48098448
0,0.51980036
0,0.46589732
0,0.48199996
0,0.48595715
0,0.46279255
0,0.5175277
0,0.46553886
0,0.48431557
1,0.4674988
1,0.52250564
1,0.4642696
1,0.4638669
1,0.52289796
1,0.4623532
0,0.46809
0,0.4659083
0,0.48701712
1,0.4706888
0,0.5162651
0,0.4650746
0,0.49030736
0,0.52286154
0,0.45925054
0,0.48014173
1,0.46796736
1,0.52078074
1,0.4605898
1,0.4626366
1,0.528761
0,0.4593797
0,0.48707527
1,0.51974225
1,0.46299663
1,0.48319516
1,0.46185714
1,0.51924706
1,0.4657069
0,0.4683701
0,0.5212632
0,0.46473622
0,0.48693147
1,0.46559244
1,0.5259537
1,0.46334615
0,0.4848533
1,0.46365747
1,0.5210764
1,0.46053505
1,0.4690035
1,0.5188873
1,0.46560574
1,0.48842263
0,0.48526192
1,0.5221107
1,0.4630184
1,0.48878133
0,0.4672101
0,0.52106756
0,0.4681562
0,0.4838615
1,0.4596616
1,0.5260224
1,0.46219662
1,0.49261716
1,0.465425
1,0.51711315
1,0.46527538
0,0.48420116
1,0.46844608
1,0.5201947
1,0.4682268
1,0.48491687
1,0.4667384
1,0.5190792
1,0.46674618
1,0.46962768
1,0.5164704
1,0.4651796
1,0.46899694
0,0.5196055
0,0.4691039
0,0.4800839
1,0.4661529
1,0.5191746
1,0.46215335
1,0.47628784
1,0.4673504
1,0.52049685
1,0.46696532
0,0.4682776
0,0.51771384
0,0.46556118
0,0.4791832
0,0.4638388
1,0.52224076
1,0.46427232
1,0.46727112
1,0.51711714
1,0.4644485
1,0.46893284
1,0.52491206
1,0.4644709
1,0.46700534
1,0.52518773
1,0.46396255
0,0.4867267
0,0.48302236
1,0.4630454
1,0.52952605
0,0.46166244
0,0.4832564
0,0.4746652
0,0.47930607
0,0.46179816
0,0.5190794
0,0.46828604
0,0.48354688
0,0.48170117
0,0.46353877
0,0.52057654
0,0.4645049
0,0.48529828
1,0.5218321
1,0.46443158
1,0.47965053
0,0.46290484
0,0.51999164
0,0.4617272
0,0.48144528
1,0.5216704
1,0.46603915
1,0.48241177
0,0.46664467
0,0.5176468
0,0.46214193
0,0.483278
0,0.46617737
1,0.520481
1,0.46320584
1,0.46173847
1,0.5186819
1,0.46304232
1,0.48104572
1,0.46610337
1,0.5165274
1,0.46248958
0,0.47063765
0,0.5163343
0,0.4648344
0,0.47953206
1,0.52157515
1,0.46392396
0,0.46336254
1,0.5215575
1,0.46076193
1,0.4860929
1,0.51997155
1,0.46295524
1,0.4806561
1,0.46326864
1,0.51669866
1,0.46311215
1,0.48069584
1,0.52145445
1,0.46704197
0,0.4655987
1,0.51953375
1,0.46472752
1,0.47876227
1,0.51651824
0,0.46417773
0,0.4861667
0,0.5215583
0,0.4626763
0,0.48423097
1,0.4701954
1,0.5211871
1,0.46605688
1,0.4856575
0,0.5201844
0,0.46433473
0,0.48337546
1,0.4647824
1,0.52007383
1,0.4661699
1,0.4671892
1,0.515735
1,0.46323922
1,0.47548142
1,0.462343
1,0.5221891
1,0.4629236
1,0.46566963
1,0.5198033
1,0.4656536
1,0.47183004
1,0.519016
1,0.46808168
1,0.46682194
1,0.51423645
1,0.46257037
0,0.4658125
0,0.5215385
0,0.46578825
0,0.48402002
0,0.48659626
1,0.4736306
1,0.51463467
1,0.4614268
0,0.46592283
0,0.5161257
0,0.46661872
0,0.48298183
1,0.4663198
1,0.5194158
0,0.46557328
0,0.48670658
0,0.46093795
1,0.52064186
1,0.4652052
0,0.4827039
1,0.46679616
1,0.52306056
1,0.45898148
0,0.4621454
0,0.52208704
0,0.46611103
0,0.4827807
1,0.46876836
1,0.51691264
1,0.46351042
0,0.46690407
0,0.5210963
0,0.46673876
0,0.48178062
0,0.46430403
0,0.51921797
0,0.4641426
0,0.4803288
0,0.48168766
1,0.46712863
1,0.52160925
0,0.4634963
0,0.48654953
0,0.46024048
1,0.517503
1,0.4642606
1,0.48347414
0,0.46554795
0,0.46190074
0,0.48610327
0,0.46283436
1,0.5198678
1,0.46345302
1,0.48626047
0,0.46566647
0,0.51893926
0,0.46396193
0,0.48105952
1,0.4683602
1,0.51406556
1,0.467281
0,0.46682376
1,0.5241687
1,0.46621823
0,0.46650526
0,0.5175092
0,0.46326193
0,0.4846758
1,0.46560842
1,0.52390087
1,0.45873168
1,0.46124664
1,0.5202198
1,0.46226737
1,0.51852053
1,0.4612363
1,0.48070666
0,0.52671695
0,0.46290588
0,0.48513395
0,0.46289954
0,0.5310086
0,0.45792645
0,0.4917025
1,0.517706
1,0.46942854
1,0.48792377
1,0.46394578
1,0.5228107
1,0.46418098
1,0.47888678
1,0.47007468
1,0.5185764
1,0.4619134
0,0.470416
0,0.5133963
0,0.4701063
0,0.48644027
1,0.46412405
1,0.5227585
1,0.46710142
0,0.48806402
0,0.4648018
1,0.51320004
1,0.46237153
0,0.467235
0,0.5193537
0,0.46215537
0,0.48780063
0,0.46131563
0,0.5227056
0,0.4649754
0,0.4832938
0,0.4672924
1,0.52092385
1,0.46123844
1,0.47166318
0,0.5227878
1,0.46594188
0,0.47987548
0,0.4689417
0,0.46612975
0,0.48290813
1,0.4649258
0,0.52041715
0,0.4640432
0,0.47701746
0,0.4848986
0,0.46433535
1,0.5198908
1,0.4645467
1,0.4796128
0,0.4657926
1,0.5196369
1,0.4660951
0,0.46269968
1,0.52241516
1,0.46214533
0,0.4841165
1,0.46172598
1,0.5159887
1,0.4638853
1,0.4818022
1,0.46305817
1,0.51862746
1,0.46538866
0,0.5212958
0,0.46290812
0,0.48254964
1,0.46352124
1,0.5132401
1,0.46375313
1,0.51450086
1,0.46983317
0,0.4671737
1,0.5150219
1,0.4648017
1,0.48565173
1,0.51713866
1,0.46376264
1,0.48608106
1,0.4682555
1,0.51705146
1,0.46850175
1,0.48409298
1,0.46412405
1,0.5227585
1,0.46710142
0,0.48806402
0,0.465716
0,0.5254155
0,0.4606766
0,0.4872547
1,0.46138528
1,0.52867264
0,0.45954072
0,0.48506066
1,0.4669862
1,0.5206182
1,0.46645525
1,0.48191696
1,0.4669202
1,0.519064
1,0.46325046
0,0.4640534
0,0.5280592
0,0.46007803
0,0.47967538
0,0.46121418
0,0.5214456
0,0.46181464
0,0.48638985
0,0.4731316
1,0.51844496
1,0.4704838
0,0.4644213
1,0.5184838
1,0.46540517
1,0.4883412
1,0.46549666
1,0.5107932
1,0.46598
1,0.46354905
1,0.52178395
1,0.46444547
1,0.4682991
1,0.5223545
1,0.46611995
1,0.4694603
1,0.5242324
1,0.46852067
0,0.48606372
0,0.46525124
1,0.52172506
1,0.46821353
1,0.4895608
1,0.46633336
1,0.5181235
1,0.46396258
1,0.51959306
1,0.4638516
1,0.4868485
1,0.5241922
1,0.4610875
1,0.46733907
0,0.52260745
0,0.46585768
0,0.48673308
1,0.51660323
1,0.46544757
1,0.4661065
1,0.52054197
1,0.46337196
0,0.4825716
0,0.463617
0,0.48140052
0,0.46752498
0,0.5196898
0,0.46446213
0,0.4860396
1,0.51630926
1,0.4660141
1,0.46808314
0,0.46978307
0,0.4861107
1,0.46590427
1,0.5187104
1,0.46306542
0,0.4648275
0,0.5224083
0,0.4627793
0,0.48359665
0,0.47584215
1,0.46731225
1,0.51876485
1,0.4695881
1,0.46879297
1,0.52342284
1,0.4646098
1,0.4657298
1,0.5232502
1,0.46474355
1,0.47832885
1,0.5201834
1,0.4619762
1,0.48326963
1,0.46782175
1,0.5207519
1,0.4605241
1,0.481882
0,0.46538147
1,0.52210623
1,0.46486273
0,0.46531212
1,0.52106434
1,0.46365565
1,0.4779558
1,0.4633728
1,0.52480817
1,0.4626446
0,0.4761894
0,0.46560088
1,0.5187653
1,0.46549878
0,0.5271419
0,0.46496668
0,0.48676962
0,0.46219376
1,0.52862483
1,0.460293
0,0.46734932
0,0.5206379
0,0.46944922
0,0.48085105
0,0.46759012
1,0.51528704
1,0.46478638
0,0.4726042
0,0.5136473
0,0.46744755
0,0.4846206
1,0.5186566
1,0.4624813
1,0.4775605
1,0.46826324
0,0.5193783
0,0.46305376
0,0.48187083
1,0.46451563
1,0.52290833
1,0.46369883
0,0.4643735
0,0.5210948
0,0.46540925
0,0.48258477
1,0.46476918
1,0.5151191
1,0.4634035
0,0.484254
0,0.46319824
0,0.52093214
0,0.45885986
0,0.4905328
1,0.4643976
0,0.4651114
0,0.4803696
1,0.46343365
1,0.5230092
1,0.46774918
1,0.46405536
0,0.46463275
0,0.4847995
0,0.4641161
0,0.5208432
0,0.4626328
0,0.48581204
0,0.46517754
0,0.5209725
0,0.46413535
0,0.4820752
0,0.4712808
1,0.5147718
1,0.46640742
1,0.46643195
1,0.51439387
1,0.46731162
1,0.4785442
1,0.4665775
0,0.46633333
0,0.4806031
1,0.4663829
0,0.5219623
0,0.46550032
0,0.47903395
1,0.5175878
1,0.46436095
1,0.48529783
1,0.46448827
1,0.51848906
1,0.4656391
1,0.49499628
1,0.5138231
1,0.46225312
1,0.4761986
1,0.46366993
1,0.51605046
1,0.46571234
0,0.46512648
1,0.51654506
1,0.46408165
0,0.4626977
1,0.524857
1,0.4664407
0,0.49064687
1,0.46703166
1,0.5199203
1,0.46668702
1,0.46382475
1,0.51186806
1,0.46737358
0,0.46181816
1,0.52453387
1,0.4631672
1,0.4706881
1,0.52414674
1,0.4596692
1,0.4722927
1,0.5249883
0,0.46683404
0,0.48893747
0,0.4664599
0,0.51898617
0,0.46653762
0,0.47915807
0,0.46275908
1,0.5156908
1,0.4611233
0,0.51856285
0,0.4650131
0,0.48032978
0,0.47072852
0,0.5230246
0,0.4677578
0,0.4814215
0,0.5250633
0,0.46398893
0,0.48191047
0,0.46683377
0,0.5223686
0,0.46620223
0,0.48059824
0,0.4647805
0,0.5197402
0,0.46213907
0,0.48913372
1,0.46433735
0,0.5233117
0,0.4604444
0,0.4838457
1,0.46087706
1,0.5269227
1,0.46318775
0,0.4867922
1,0.46528065
0,0.46387798
0,0.48270652
1,0.46674109
1,0.52303755
1,0.46158552
0,0.4855288
1,0.463641
1,0.51807773
1,0.46571636
1,0.47993317
1,0.46992013
1,0.5161915
1,0.46733537
1,0.48382738
1,0.46932206
1,0.5182893
1,0.4684605
1,0.47605807
1,0.51972413
1,0.462607
1,0.48493963
1,0.5220346
1,0.4647009
0,0.472136
1,0.51530033
1,0.47151244
0,0.46624866
0,0.5218529
0,0.46392733
0,0.48998523
1,0.4674431
1,0.5220107
1,0.46702802
1,0.48457855
1,0.46242747
1,0.5263322
1,0.46164802
0,0.46288073
1,0.5227073
1,0.462797
1,0.5226389
1,0.4671751
1,0.48946786
0,0.47023696
1,0.51393306
1,0.46596742
1,0.5191228
1,0.45997298
1,0.5133165
1,0.46519956
1,0.48134804
1,0.4730873
1,0.50874215
1,0.47110915
0,0.46261576
1,0.5261699
1,0.4615715
0,0.46089965
1,0.52311045
1,0.46203783
0,0.4686191
0,0.5235236
0,0.46251202
0,0.48361188
1,0.46786582
1,0.5245688
1,0.46267965
1,0.4670322
1,0.5202826
0,0.47053438
0,0.48622632
1,0.46446523
1,0.5247393
1,0.46381047
0,0.46462113
1,0.51765704
