valid_true,valid_probe
1,0.96737367
1,0.013328603
0,0.004241646
0,0.0018742693
1,0.7930604
1,0.0021213344
1,0.000976096
1,0.039886244
1,0.5120828
1,0.55544263
1,0.23951925
1,0.045481868
1,0.026589917
1,0.943512
1,0.9241127
1,0.95933354
1,0.80339885
1,0.97857964
1,0.97303444
1,0.99597
1,0.79874814
1,0.6459946
1,0.068184294
1,0.024697563
1,0.01974693
1,0.016023703
0,0.0012449595
0,0.0018387772
0,0.0014110624
0,0.2639862
1,0.98174125
1,0.9831224
1,0.9760918
1,0.99080795
1,0.9769344
1,0.98409873
1,0.9774573
1,0.9921014
1,0.07619099
0,0.022653548
0,0.0155358
0,0.2614574
0,0.00095851824
0,0.002063512
0,0.00084488944
1,0.877205
1,0.8786474
1,0.83782256
1,0.9706049
1,0.9949319
1,0.9933663
1,0.98296726
1,0.9843247
1,0.96531725
1,0.033638902
1,0.013606205
1,0.81063175
1,0.9405663
1,0.93796235
1,0.96751696
1,0.9780547
1,0.9676192
1,0.994846
1,0.98286957
1,0.9829726
1,0.94790375
0,0.00058249047
0,0.00083499163
0,0.0005707545
0,0.00034819407
0,0.00328883
0,0.010873975
0,0.008626755
0,0.005326973
1,0.8968134
1,0.9829966
1,0.9776588
1,0.7438644
1,0.7776211
1,0.71428454
1,0.963983
1,0.9567577
1,0.96597165
0,0.0006086978
0,0.00626334
0,0.0017426602
1,0.618104
1,0.62251985
1,0.4566104
0,0.9043434
1,0.15858354
1,0.12972185
1,0.99796474
0,0.06747033
1,0.019296063
0,0.0013410789
0,0.008117019
1,0.025255721
0,0.01847777
0,0.10937861
1,0.049347434
1,0.017435588
1,0.013193015
1,0.33555245
1,0.88466316
1,0.8667783
0,0.00011242508
0,0.0002617183
0,0.0001536976
0,0.00013902971
0,0.00566201
0,0.003713214
0,0.013814463
0,0.0036610987
0,0.035342224
0,0.7807884
0,0.81118655
0,0.019216554
1,0.99033386
1,0.07623641
1,0.0299095
1,0.8328284
1,0.9589725
1,0.94581926
0,0.002968587
0,0.001494927
0,0.00041790973
1,0.9920597
0,0.011941233
0,0.0033426478
0,0.0014928785
0,0.0014888041
0,0.00093608565
0,0.0007837655
1,0.97127885
1,0.0057805832
1,0.0021970398
1,0.0043436685
1,0.00071082957
0,0.0005331925
0,0.0013773174
1,0.9900657
1,0.9888919
1,0.9940394
1,0.87912196
1,0.96574956
1,0.9539496
0,0.00035285985
0,0.0011452744
0,0.0014006076
0,0.0012909872
1,0.13317344
1,0.009388549
1,0.006310611
0,0.010016785
1,0.003386286
1,0.0012110445
1,0.0011757588
1,0.74070626
1,0.90657127
1,0.88155115
1,0.019472487
0,0.9474635
1,0.19734938
1,0.16390614
1,0.014391308
0,0.014786706
0,0.014207084
0,0.011137605
0,0.006380438
1,0.94913274
1,0.9906164
1,0.9884114
1,0.92912346
1,0.018347153
1,0.7044313
1,0.75911623
0,0.0049059317
1,0.5683728
1,0.9943566
1,0.9948756
1,0.99922764
1,0.024099478
1,0.013025038
1,0.0073679667
1,0.24144459
1,0.9806771
1,0.9810146
1,0.9930363
0,0.01415574
0,0.0041217715
0,0.0020028567
1,0.9230819
1,0.9911419
1,0.9892573
1,0.9989599
1,0.85183334
1,0.9332727
1,0.9068237
0,0.0028404074
0,0.0027529476
0,0.0021252444
0,0.0016335804
0,0.18845247
1,0.8870438
1,0.86297226
1,0.22004065
1,0.996588
1,0.997171
1,0.99432194
1,0.90444654
1,0.83932185
1,0.99288344
1,0.7942412
1,0.6703953
0,0.91627854
0,0.012925484
1,0.18642375
1,0.012099559
0,0.007039399
0,0.0037320238
0,0.0016419955
0,0.0348981
0,0.00072709355
0,0.0010035812
0,0.0007376004
0,0.09793124
0,0.046942502
0,0.00037569116
0,0.0006767607
0,0.0005031164
0,0.00054841914
1,0.99549246
1,0.994703
1,0.997519
0,0.0006538442
0,0.00018176438
0,0.00015141022
0,0.0003177692
1,0.9729898
1,0.9640415
1,0.9884843
0,0.982383
0,0.0031170866
0,0.0010722496
0,0.00070332596
0,0.48140493
1,0.95043975
