train_true,train_probe
0,0.001189829
0,0.0043710913
0,0.0018519853
0,0.0063944743
0,0.0037130732
0,0.009212947
1,0.98091173
1,0.93378747
1,0.89968586
1,0.96514136
0,0.07877337
1,0.92059654
1,0.9492815
1,0.9668724
1,0.9580626
1,0.95404387
0,0.3039675
1,0.9363121
1,0.9619241
1,0.973752
0,0.09605587
0,0.047567822
0,0.015167709
0,0.077608235
1,0.9491785
1,0.971511
1,0.93677056
1,0.52184445
0,0.18149151
0,0.069173664
1,0.9831082
1,0.98112005
1,0.9982167
1,0.9791022
1,0.05622215
1,0.03906643
1,0.8407871
1,0.8035901
1,0.9559896
1,0.9578764
0,0.5711757
1,0.97163546
1,0.97808456
0,0.015713034
0,0.03171856
0,0.01392931
0,0.013178578
1,0.96700937
1,0.9839796
1,0.9838585
1,0.99180615
1,0.5099405
1,0.87729895
1,0.88092065
0,0.79591626
0,0.34262106
0,0.2836716
0,0.07009391
1,0.9266773
1,0.9307322
1,0.9685015
1,0.98568624
1,0.9853652
1,0.9974349
1,0.98033
1,0.58964896
1,0.5052173
1,0.025846347
1,0.98714334
1,0.98818666
1,0.9959488
1,0.8788471
0,0.2503717
0,0.17977475
0,0.27654737
0,0.86051804
1,0.9423151
1,0.9523013
1,0.58937514
1,0.07851807
1,0.061755933
0,0.06666629
1,0.91122866
1,0.90629035
1,0.966968
1,0.97198796
1,0.9872536
0,0.091281965
0,0.069231406
0,0.082850955
1,0.95334506
1,0.9488326
1,0.9880493
0,0.15915294
1,0.7663208
1,0.74081904
0,0.0016689927
0,0.030748218
0,0.026660925
0,0.011830863
1,0.9544522
1,0.8349031
1,0.8261818
1,0.93541175
1,0.9482593
1,0.93962455
0,0.20256181
0,0.082767256
0,0.11461568
0,0.08252294
1,0.2519541
1,0.9274911
1,0.9194782
0,0.0035747832
0,0.0028826224
0,0.0050943196
0,0.0006064059
0,0.0037352357
0,0.0036451537
0,0.022075785
1,0.0150431665
0,0.006398344
0,0.030841243
0,0.086594075
0,0.3894911
0,0.06911204
0,0.08929721
1,0.9732997
1,0.9755141
0,0.009203264
1,0.043023124
1,0.045403127
1,0.9379432
1,0.9022962
1,0.96061194
0,0.7322022
0,0.28249797
0,0.23592538
0,0.03978613
1,0.50102365
1,0.91373986
1,0.9237281
0,0.20080253
1,0.9805982
