train_true,train_probe
1,0.99596256
1,0.9745986
1,0.9619798
0,0.10031401
0,0.0024779767
1,0.94184095
1,0.91478735
1,0.9939319
0,0.012442146
1,0.98933595
1,0.98931164
1,0.97304124
0,0.024637122
0,0.004611774
0,0.0018134457
1,0.78072953
1,0.9914129
1,0.9938496
0,0.001348081
0,0.0011181713
0,0.0009029003
1,0.99030775
1,0.9873061
1,0.986635
1,0.9669989
1,0.9573015
1,0.9907645
1,0.99586076
1,0.9612604
0,0.00096492306
1,0.98246175
1,0.98825526
1,0.9929836
1,0.9919653
1,0.9959436
1,0.9905958
1,0.9862303
1,0.9641675
1,0.98575133
1,0.9793991
1,0.95733964
1,0.7838342
1,0.85268635
1,0.9880504
1,0.93706334
1,0.80498517
1,0.9896846
1,0.9907195
1,0.993381
1,0.9962723
1,0.9965745
1,0.95622
1,0.9194607
1,0.9295736
0,0.0144952815
1,0.9956922
1,0.9960509
1,0.9974541
0,0.016304398
1,0.9884692
1,0.98726094
1,0.99422187
0,0.004763575
0,0.0012107631
0,0.00065405737
0,0.0012969193
1,0.9928883
1,0.9952864
1,0.99223244
0,0.0025501992
1,0.99249274
1,0.9879225
1,0.9971207
1,0.9766882
1,0.98953384
1,0.99143434
1,0.99829096
0,0.0024029752
1,0.9651231
1,0.9621472
0,0.0009994084
0,0.000806959
0,0.0009510757
0,0.0004184391
1,0.79312444
1,0.9722386
1,0.94925046
1,0.995275
0,0.004843263
1,0.9963981
1,0.99584997
1,0.99854654
1,0.9932104
1,0.05085964
0,0.004292718
0,0.0010163573
1,0.7927894
1,0.9731599
1,0.9744694
1,0.99635446
1,0.9948428
1,0.9820332
1,0.9715099
1,0.9655533
1,0.09636033
1,0.021845536
0,0.0039953683
1,0.96659386
1,0.966357
1,0.9943938
1,0.9955081
1,0.993389
1,0.9859496
1,0.9789256
1,0.9872227
1,0.9550266
1,0.99525094
1,0.99749064
1,0.9993618
0,0.0037503238
1,0.9778372
1,0.98091656
1,0.99059373
1,0.98944724
1,0.9764198
1,0.71256095
0,0.002341129
0,0.00054115703
0,0.0006388854
0,0.041917335
0,0.058660407
0,0.005541549
1,0.99476457
1,0.9968141
1,0.993948
1,0.9943019
1,0.98426247
0,0.0011445006
1,0.9939579
1,0.9950956
0,0.0005673544
0,0.00028693586
0,0.0003675862
1,0.9937447
1,0.99495244
1,0.9949877
1,0.9982895
0,0.000739684
0,0.0014204165
0,0.00087760616
0,0.00086321123
0,0.0016376247
0,0.0020351026
0,0.002193741
1,0.9873223
1,0.9946043
1,0.997221
1,0.99620616
1,0.997598
1,0.99805164
0,0.06740423
1,0.9616454
1,0.955853
1,0.99751353
0,0.0012224324
0,0.00011111035
0,0.00033700035
1,0.9987117
1,0.9982425
1,0.9991246
1,0.9944988
1,0.9934901
1,0.9984395
1,0.98161143
1,0.9675152
1,0.9626015
0,0.0015611345
0,0.00092980126
0,0.0007063574
0,0.0005611326
1,0.0009172078
1,0.2649162
1,0.22068137
1,0.8971397
1,0.95825964
1,0.96318793
1,0.9505357
0,0.0005464301
0,0.00051666464
0,0.00038217186
0,0.0004977887
0,0.003827066
0,0.006306973
1,0.967123
1,0.99603736
1,0.9932045
1,0.99835074
1,0.83052045
1,0.9633924
1,0.9737197
1,0.99106944
1,0.989613
1,0.87201697
0,0.004803081
0,0.00075769756
0,0.000652236
0,0.3420261
0,0.012803375
0,0.013145887
0,0.0034236896
0,0.0039680065
0,0.0031337887
0,0.0029288435
0,0.0017056307
0,0.008203352
1,0.9776313
1,0.98290455
0,0.009141198
1,0.9880877
1,0.9884835
0,0.006836188
0,0.030336471
0,0.0027352013
1,0.9551297
1,0.98184276
1,0.9976787
1,0.997981
1,0.9970726
0,0.00073024334
0,0.020160597
0,0.0040105903
0,0.015968703
1,0.74461263
0,0.38630325
1,0.96710324
0,0.0003195824
0,4.8398324e-05
0,5.068559e-05
0,0.00047977557
1,0.9667184
1,0.99424076
1,0.9935207
1,0.998184
1,0.9911039
1,0.98691547
1,0.9917332
1,0.0009595568
0,0.00013459202
0,0.0002625723
0,0.108670205
0,0.0018942858
0,0.0007200107
0,0.0015038592
0,0.0013671181
0,0.0012115638
0,0.0010048433
0,0.0011310315
0,0.00412048
0,0.004769108
0,0.004290399
1,0.9876155
1,0.9852782
1,0.9757032
1,0.726093
1,0.96577
1,0.9852769
1,0.98911697
0,0.0032625163
0,0.04854679
