train_true,train_probe
0,0.46861827
0,0.51408213
0,0.46527317
0,0.49158144
0,0.5258378
0,0.46473613
0,0.47995663
0,0.46308056
1,0.5262695
1,0.45938453
1,0.46876836
1,0.51691264
1,0.46351042
1,0.46959493
1,0.5197706
1,0.46753174
1,0.47729194
0,0.467309
1,0.52271825
1,0.4600129
1,0.4638547
1,0.52226686
1,0.46175617
1,0.46621478
0,0.5191488
0,0.46627188
0,0.4808937
0,0.46510828
1,0.5178124
1,0.46516654
1,0.4867597
0,0.46964818
0,0.46830454
0,0.484857
0,0.46619162
1,0.52118933
1,0.46522182
1,0.4849049
1,0.4664182
0,0.5188154
0,0.46843654
0,0.48378962
1,0.4707282
1,0.515773
1,0.46812913
1,0.4589356
1,0.52167535
1,0.4607767
1,0.52324986
1,0.4631227
1,0.48279503
0,0.52800757
0,0.46192068
0,0.47829393
0,0.4672408
0,0.5257173
0,0.46417993
0,0.47877663
0,0.46828988
0,0.5206274
0,0.46714497
0,0.4800531
1,0.5250453
0,0.48151523
1,0.47019017
1,0.5221158
0,0.4656296
0,0.4837098
0,0.48706606
1,0.46212777
1,0.5251697
1,0.4655276
0,0.48647943
1,0.5206179
1,0.46740526
1,0.46769682
1,0.5158384
1,0.46417415
1,0.4861721
0,0.4666183
0,0.524181
0,0.45918065
0,0.4818736
0,0.4663778
0,0.46533924
0,0.48476282
1,0.4627837
1,0.52351546
1,0.46130803
0,0.46569094
1,0.51929057
1,0.46459332
1,0.48237094
1,0.5199124
1,0.46682224
1,0.52309465
1,0.46491757
1,0.4855574
0,0.48391432
0,0.467523
1,0.5189502
1,0.4654314
1,0.4660486
0,0.459095
0,0.48188335
1,0.47070765
1,0.5305886
1,0.4636764
1,0.46738464
1,0.5237101
1,0.4674096
1,0.52282107
1,0.46408248
1,0.48000216
1,0.51745325
1,0.46725106
1,0.4607567
1,0.5281263
1,0.46027824
1,0.47597575
0,0.47088286
0,0.51280165
1,0.46408668
0,0.4855809
1,0.46420255
1,0.5214187
1,0.46220496
1,0.466941
1,0.5197134
1,0.46403134
1,0.48655334
1,0.4693607
1,0.5215545
1,0.4691547
1,0.46575066
1,0.5241548
1,0.46583915
0,0.4643887
0,0.5174172
1,0.46501395
0,0.48252952
0,0.4658548
1,0.5283509
1,0.46230254
1,0.48200423
1,0.4680607
1,0.51901656
1,0.46383393
0,0.46726227
1,0.508649
1,0.46408248
1,0.4819427
1,0.46746308
1,0.5190587
1,0.46764362
1,0.48728922
1,0.4688729
1,0.5173923
1,0.46771067
1,0.4719191
0,0.5128836
0,0.47074246
0,0.48629263
1,0.46338567
1,0.5168772
1,0.46497384
1,0.48400956
1,0.46824718
0,0.51960886
0,0.466034
0,0.49034846
1,0.470618
1,0.5175488
1,0.4709312
1,0.4773719
0,0.4790778
0,0.48257217
1,0.46402338
1,0.51738906
1,0.46599638
0,0.46745515
1,0.5146767
1,0.46622834
1,0.4697467
1,0.51811856
1,0.46678323
0,0.48355976
0,0.46637616
0,0.515095
0,0.46352938
0,0.48028898
1,0.5159782
1,0.46350652
1,0.4768152
1,0.4642586
1,0.5225077
1,0.46379787
1,0.48943588
1,0.5222769
0,0.46419454
0,0.4794491
0,0.4709301
1,0.5203533
1,0.46880263
1,0.46408966
0,0.52048755
