repetition,group,accuracy,sens,spec,auc,mcc
0,train,0.6061705722256406,0.654892264217591,0.5574488802336903,0.6367602290264587,0.2114663045051725
0,valid,0.6103809486445133,0.6573816155988857,0.5633802816901409,0.6103809486445133,0.21905947944548473
0,test,0.623992950654582,0.6646525679758308,0.5833333333333334,0.623992950654582,0.23908274052097914
1,train,0.5190685173845002,0.5562456866804693,0.4818913480885312,0.47004898611822765,0.037594686742615076
1,valid,0.5250628817822494,0.5619834710743802,0.4881422924901186,0.5250628817822494,0.04948999719287632
1,test,0.5146807440925089,0.5490196078431373,0.48034188034188036,0.5146807440925087,0.02871304522196824
2,train,0.4780427379147505,0.44782308223911543,0.5082623935903856,0.4502116858771225,-0.043271296967364155
2,valid,0.4811187786900877,0.4468371467025572,0.5154004106776181,0.48111877869008757,-0.037043823243983344
2,test,0.4839036166952969,0.4585635359116022,0.5092436974789916,0.48390361669529686,-0.031549666509603655
3,train,0.4730154181234596,0.2650684931506849,0.6809623430962343,0.4366456267553161,-0.05837533485837649
3,valid,0.4711312022752395,0.26498002663115844,0.6772823779193206,0.4711312022752395,-0.06210498761959786
3,test,0.4919393417527746,0.2755453501722158,0.7083333333333334,0.49193934175277454,-0.017788084454594757
4,train,0.43775768787085745,0.4889040628200751,0.38661131292163986,0.40611838772768355,-0.12216467956855737
4,valid,0.4495500129990099,0.49868073878627966,0.40041928721174,0.4495500129990099,-0.09853323755814052
4,test,0.43945419103313843,0.4818713450292398,0.397037037037037,0.43945419103313843,-0.12055140448091875
