train_true,train_probe
1,0.8623028
1,0.031108694
0,0.020851353
0,0.003023402
0,0.00965971
0,0.00097355765
0,0.00074068416
0,0.0010793498
1,0.97067857
1,0.9935928
1,0.99499905
1,0.9927261
1,0.9353127
1,0.9748309
1,0.9761997
1,0.9638333
1,0.03440118
1,0.019132
1,0.8800541
1,0.121420555
1,0.093004614
1,0.0014870273
0,0.0009701849
0,0.0013235316
1,0.24923897
1,0.17490497
0,0.01079528
0,0.00291759
0,0.0020411343
0,0.0056642173
0,0.12323058
1,0.9950328
1,0.9958947
1,0.9982456
0,0.14258547
1,0.742657
1,0.7653114
1,0.9396236
1,0.98664826
1,0.9893797
1,0.14097533
1,0.9467615
1,0.9578887
0,0.2715933
0,0.29069272
1,0.30785853
0,0.029494707
1,0.2993957
1,0.36351213
1,0.37405333
1,0.7006974
0,0.0096277855
0,0.0062373625
0,0.001995962
1,0.9325449
1,0.9775173
1,0.9814673
1,0.96165425
0,0.8836604
1,0.6648652
1,0.63070536
1,0.563095
1,0.026268683
0,0.016060578
0,0.002005214
1,0.9719096
1,0.9952336
1,0.9958081
1,0.9978549
1,0.99003416
0,0.59131014
1,0.93892723
1,0.94917035
0,0.01191674
1,0.033764653
1,0.0239732
1,0.45026904
1,0.84757006
0,0.96982217
0,0.6840508
0,0.071485475
1,0.77640724
1,0.81238145
0,0.15109326
1,0.9749141
1,0.9829054
0,0.01336171
1,0.0032217798
1,0.002865624
1,0.97018874
1,0.97659636
1,0.95524174
0,0.009063235
0,0.002747847
1,0.0024966185
0,0.0011122248
1,0.9936593
1,0.9948744
1,0.9950759
0,0.31064484
1,0.9747258
1,0.97970176
0,0.001686599
0,0.0011546902
0,0.002842338
1,0.93578106
1,0.98253644
1,0.9851066
0,0.08020053
1,0.4003056
1,0.41302907
1,0.28155357
1,0.8320218
0,0.013690186
0,0.008152323
0,0.0018504338
1,0.9505729
1,0.9872301
1,0.989696
0,0.001636039
0,0.0053909835
0,0.0057904245
0,0.0010308964
0,0.0064648804
