train_true,train_probe
0,0.5812338
0,0.49027836
0,0.5082694
0,0.54536575
0,0.4939563
0,0.47729215
1,0.57125247
1,0.4378432
1,0.4377699
1,0.47177136
0,0.5254544
1,0.42078912
1,0.45099637
1,0.5646345
1,0.4366709
1,0.49445784
0,0.5447795
1,0.49459943
1,0.47205946
1,0.58823544
0,0.44531518
0,0.507948
0,0.5200133
0,0.5232209
1,0.4179261
1,0.45754674
1,0.5781214
1,0.4618955
0,0.50182533
0,0.50626117
1,0.4502474
1,0.48139212
1,0.48782015
1,0.5491106
1,0.4529036
1,0.49613377
1,0.47725847
1,0.4840001
1,0.41967255
1,0.4891117
0,0.5069363
1,0.48542398
1,0.45009387
0,0.52001286
0,0.4591543
0,0.4656752
0,0.5081114
1,0.53283453
1,0.43289188
1,0.45407408
1,0.47713804
1,0.5536985
1,0.4500858
1,0.4687232
0,0.5431548
0,0.41613322
0,0.4579918
0,0.4609679
1,0.4318112
1,0.47913328
1,0.47949862
1,0.43986788
1,0.45164925
1,0.4819045
1,0.58053476
1,0.47896072
1,0.44457865
1,0.53452784
1,0.42789546
1,0.48288763
1,0.47475198
1,0.53115475
0,0.4478015
0,0.4711447
0,0.48316455
0,0.5640558
1,0.45218456
1,0.50689507
1,0.5437459
1,0.46417686
1,0.50473964
0,0.5657879
1,0.4497733
1,0.46374813
1,0.45773414
1,0.44602206
1,0.47622633
0,0.531515
0,0.46651077
0,0.47748515
1,0.4563811
1,0.46974787
1,0.48421317
0,0.550042
1,0.44811475
1,0.47613618
0,0.5713187
0,0.46934968
0,0.47709143
0,0.47931078
1,0.561525
1,0.45627362
1,0.48623133
1,0.46455392
1,0.482328
1,0.49779528
0,0.548008
0,0.48814648
0,0.47036147
0,0.47194803
1,0.52496207
1,0.48274973
1,0.46147797
0,0.43991736
0,0.46263108
0,0.47536132
0,0.57649845
0,0.43715376
0,0.4864756
0,0.47308367
1,0.5653745
0,0.45446375
0,0.44500157
0,0.5483832
0,0.48174062
0,0.4988747
0,0.5291833
1,0.4145222
1,0.47931716
0,0.5308199
1,0.45733282
1,0.48992217
1,0.47463512
1,0.48346406
1,0.45996985
0,0.5566973
0,0.45466414
0,0.4492962
0,0.48886815
1,0.54879254
1,0.4918852
1,0.45966226
0,0.49136075
1,0.58246017
1,0.46781376
1,0.5122349
0,0.3926496
0,0.45035172
0,0.47417536
1,0.5370581
1,0.42296308
1,0.44820604
0,0.55589616
0,0.433015
0,0.49068427
0,0.44687125
1,0.5409064
1,0.4280151
1,0.4677816
0,0.5348625
0,0.4650756
0,0.4605873
0,0.4685028
1,0.4399738
1,0.44811347
1,0.49124157
1,0.53300613
1,0.46392992
1,0.43813106
1,0.49711093
0,0.55803716
1,0.42743045
1,0.5013513
0,0.5564499
0,0.41200975
0,0.48066258
0,0.4832348
1,0.57578516
1,0.44466907
1,0.49577704
0,0.557685
1,0.46298692
1,0.47707868
1,0.545616
0,0.40353382
0,0.47880784
0,0.44353136
0,0.56466275
0,0.44675606
0,0.49519435
0,0.477963
0,0.5238337
0,0.43708566
0,0.4689537
0,0.46519178
0,0.52699596
0,0.43561363
0,0.47401944
0,0.46750912
0,0.5718473
0,0.41593394
0,0.48705927
0,0.5138817
0,0.4692538
1,0.55917263
0,0.47389624
0,0.42886043
0,0.46188268
1,0.56672806
0,0.43156907
0,0.43588302
0,0.46587703
1,0.55103254
1,0.46373007
1,0.47802368
1,0.5397394
1,0.43904224
1,0.4157154
1,0.4964718
1,0.56165785
0,0.43688446
0,0.43636447
0,0.4824475
0,0.4331568
0,0.4706442
0,0.47073823
1,0.523234
1,0.42130098
1,0.4604256
1,0.56265736
1,0.42736965
1,0.4786945
1,0.53181136
1,0.44439536
1,0.47664323
1,0.49999762
1,0.394333
1,0.45293406
1,0.47020012
0,0.49563146
0,0.45604667
0,0.48174718
0,0.56675214
0,0.42031997
0,0.47657558
0,0.48064387
0,0.5648307
0,0.43057472
0,0.48336977
0,0.4797497
1,0.588951
1,0.43620646
1,0.47970253
1,0.50728995
1,0.5579485
1,0.46317983
0,0.47811577
0,0.48520115
0,0.5523348
0,0.49203792
0,0.481687
0,0.5325131
0,0.46927166
0,0.4637715
0,0.4826977
0,0.47353938
1,0.6018976
1,0.42821413
1,0.5273241
1,0.5298074
1,0.43977132
0,0.4864529
0,0.4919374
1,0.55886376
1,0.46062198
1,0.4716065
0,0.52102894
1,0.41831985
1,0.44592565
0,0.55462307
0,0.41826308
0,0.46206382
0,0.46742716
1,0.564032
1,0.46280202
1,0.484038
1,0.47888657
0,0.55889374
0,0.42638046
0,0.5011967
0,0.45633683
1,0.5677282
1,0.4689796
1,0.47576433
0,0.5417648
1,0.38745245
1,0.47415596
0,0.46080366
0,0.4709465
0,0.49199027
1,0.40571165
1,0.49652433
1,0.4863774
0,0.56122845
0,0.45484993
1,0.4629152
0,0.47949338
1,0.57269615
1,0.4426753
1,0.47956726
1,0.56120074
1,0.44218218
1,0.46593633
0,0.47692135
1,0.56294173
1,0.44555035
1,0.45985177
1,0.5863209
1,0.43903553
1,0.45914498
1,0.49356163
1,0.43494123
1,0.4767454
1,0.46965396
0,0.52559984
0,0.5015307
0,0.43442655
0,0.4644927
1,0.5445312
1,0.4181969
1,0.44534442
0,0.5263633
0,0.4206665
0,0.5032538
1,0.48073453
0,0.4588223
1,0.45616767
0,0.49595204
1,0.5520181
1,0.469697
1,0.47437444
1,0.5109522
1,0.5485419
1,0.45558643
1,0.4438885
1,0.5477473
1,0.45638886
1,0.47146478
1,0.5621987
0,0.4202072
0,0.47615764
0,0.48311716
0,0.53280663
1,0.49141458
1,0.46980637
1,0.42947873
1,0.48376036
1,0.48325777
1,0.5523496
1,0.4512877
1,0.4918079
0,0.51684946
1,0.54125357
1,0.44907385
1,0.47718838
1,0.45659336
1,0.501067
1,0.47138885
0,0.5098038
1,0.4264718
1,0.48622626
1,0.5063293
1,0.5145697
1,0.4526004
1,0.42022076
1,0.502581
0,0.5726995
0,0.4489594
0,0.47440106
1,0.54591304
1,0.4706458
1,0.4677717
0,0.54837424
1,0.39600253
