train_true,train_probe
0,0.002950992
0,0.00063348276
0,0.00059315475
0,0.0004357132
0,0.0012720247
0,0.00090480107
0,0.00054023426
0,0.6106568
1,0.8960508
1,0.9056564
1,0.90971434
1,0.035044547
1,0.026641993
1,0.9782366
1,0.987573
1,0.9832107
1,0.99763453
0,0.009485807
1,0.15364105
1,0.15369147
1,0.46024522
1,0.97152936
1,0.9695021
1,0.7709821
0,0.049623404
0,0.030705918
0,0.014000309
0,0.0012425109
1,0.007929936
1,0.005290282
1,0.001607668
0,0.06010936
0,0.9654309
0,0.37509876
0,0.14882275
1,0.9907137
1,0.99030006
1,0.98229885
1,0.0077398955
0,0.0015173901
0,0.0010183176
0,0.0034729391
1,0.06120581
1,0.6203969
1,0.6850532
1,0.9644395
1,0.5493778
1,0.49138293
1,0.9737588
1,0.9704033
1,0.98871416
0,0.00034576555
0,0.00026003542
0,0.00020111268
0,0.006066719
0,0.003249313
0,0.0019802973
0,0.00080675643
0,0.0011008914
0,0.00085823995
0,0.00057932263
0,0.00025810508
1,0.088173196
0,0.023108665
1,0.44392183
1,0.037947174
0,0.025412535
0,0.008507207
0,0.0022478376
1,0.84658265
1,0.30206472
1,0.23059422
0,0.16990864
1,0.9550839
1,0.9478286
1,0.84017843
1,0.98088294
1,0.97744566
1,0.98297036
0,0.0022095963
0,0.0013351719
0,0.00088478293
0,0.0006226912
0,0.002176199
0,0.0010644443
0,0.0005058412
1,0.7863617
1,0.8810434
1,0.8951813
0,0.7151463
1,0.99206346
1,0.98971176
1,0.99070334
1,0.99192965
1,0.9902132
1,0.93217665
1,0.9169503
1,0.96657115
0,0.41535115
0,0.008903011
1,0.8758293
1,0.8976271
1,0.83384347
0,0.011939513
0,0.003463484
1,0.93904203
1,0.028220974
1,0.017335849
1,0.6651871
1,0.96293044
1,0.9591734
1,0.966103
1,0.96064645
1,0.98500234
1,0.9826383
1,0.9777694
1,0.9755754
1,0.9562535
1,0.9403488
1,0.98764825
0,0.006317603
0,0.0010923388
1,0.0008494666
0,0.00044409157
1,0.6848085
1,0.9697546
1,0.9695077
1,0.96345145
1,0.9804704
1,0.9731275
1,0.9941678
1,0.71512395
1,0.47638142
1,0.4288656
1,0.96756816
1,0.016339691
1,0.010479949
0,0.004155731
0,0.11228282
1,0.12317408
0,0.0077746343
0,0.95919
1,0.9657369
1,0.95690334
1,0.98761475
1,0.92717934
1,0.03773623
1,0.027464703
0,0.9394219
1,0.9624621
1,0.95197916
1,0.9865371
1,0.7914108
1,0.9530934
1,0.94679624
1,0.9767209
1,0.81422293
1,0.9824769
1,0.9820525
1,0.9572913
0,0.018929558
0,0.012591191
0,0.00340902
1,0.9517016
1,0.9934617
1,0.99052495
1,0.99881434
1,0.87924266
0,0.01283648
0,0.009204942
0,0.0025138503
1,0.97856814
1,0.987573
1,0.9835844
1,0.9975357
0,0.26524705
0,0.0024574439
1,0.7095518
1,0.7492059
1,0.72806364
0,0.10727466
1,0.9816151
1,0.98741
1,0.16034648
1,0.011210713
1,0.0072517814
0,0.002726232
0,0.0035337515
0,0.5888915
0,0.6424113
0,0.032188695
1,0.972423
1,0.9654249
1,0.9851784
1,0.82967216
1,0.97365075
1,0.96414983
1,0.98522955
1,0.001815166
0,0.0012910105
0,0.0006568406
0,0.0004826827
1,0.0015098549
1,0.0011348433
1,0.7152864
0,0.08895101
0,0.05872698
0,0.028480053
0,0.0008774921
0,0.00069343956
0,0.0004292776
1,0.65807676
0,0.0036833617
0,0.0026626266
0,0.0010659726
1,0.91651213
1,0.9015038
1,0.95470953
0,0.02094544
1,0.9963611
1,0.9963677
1,0.9874929
1,0.86523616
1,0.8536191
1,0.91365296
0,0.006491384
0,0.03798068
0,0.0336024
0,0.7798026
0,0.46690065
1,0.9445189
1,0.042073395
1,0.030236237
0,0.017190069
0,0.06464932
0,0.05417401
0,0.00994288
1,0.7321616
1,0.98397857
1,0.9789771
0,0.01831036
0,0.0023760116
0,0.0016234654
0,0.00084339984
1,0.90184414
1,0.934204
1,0.92626727
1,0.71880656
1,0.9011466
1,0.9123566
0,0.85864806
1,0.95580554
1,0.97557735
1,0.9668209
1,0.954121
1,0.9451686
1,0.9742742
1,0.95127946
