repetition,group,accuracy,sens,spec,auc,mcc
0,train,0.934953018758446,0.8767220063581773,0.9931840311587147,0.9886767107937335,0.8590375222574342
0,valid,0.8221039327889341,0.7729805013927576,0.8712273641851107,0.8221039327889341,0.6335749313884622
0,test,0.8082887027373432,0.7794561933534743,0.8371212121212122,0.8082887027373432,0.5921465946777059
1,train,0.9648324730994664,0.9316770186335404,0.9979879275653923,0.9928114234058596,0.9186564310630219
1,valid,0.8175230566534915,0.803030303030303,0.8320158102766798,0.8175230566534913,0.6270772540073638
1,test,0.7874811463046757,0.7647058823529411,0.8102564102564103,0.7874811463046757,0.562559961113705
2,train,0.9697049894122456,0.9409122322045612,0.9984977466199298,0.992844224872208,0.9296117167029732
2,valid,0.8179835894771461,0.7940780619111709,0.8418891170431212,0.817983589477146,0.6242757660156134
2,test,0.7373137100143925,0.7116022099447514,0.7630252100840336,0.7373137100143925,0.46488737025642113
3,train,0.958191236315699,0.9195205479452054,0.9968619246861925,0.9914128324353757,0.9020839609693171
3,valid,0.8019993158449739,0.758988015978695,0.8450106157112527,0.8019993158449739,0.588737376848192
3,test,0.7959943320532615,0.7198622273249139,0.8721264367816092,0.7959943320532616,0.5904808217105408
4,train,0.9487402339718609,0.9047456469784909,0.9927348209652309,0.991196068589555,0.8823444610269109
4,valid,0.8226022358296964,0.7730870712401056,0.8721174004192872,0.8226022358296964,0.6289995831293871
4,test,0.7750877192982457,0.7146198830409357,0.8355555555555556,0.7750877192982457,0.5472198754962239
