train_true,train_probe
0,9.597109e-05
0,3.23753e-05
0,3.0604093e-05
0,0.00065587193
0,2.8634933e-05
1,0.99998116
1,0.99998295
1,0.9999938
0,0.0002228802
0,0.0028490871
0,0.0018216018
1,0.9990275
1,0.9998543
1,0.99988544
1,0.999491
1,0.9998702
1,0.99996066
1,0.99996567
1,0.9993395
0,7.5653144e-05
0,0.00026306018
1,0.99980086
1,0.9999254
1,0.9999231
1,0.99992454
0,0.0017019592
1,0.9992411
1,0.99928904
1,0.999967
1,0.9990847
1,0.3708105
0,0.0074821915
0,0.00082387816
0,5.7533573e-05
0,3.654964e-05
0,3.2976004e-05
0,0.00024930856
1,0.00019899463
1,0.0006707966
1,0.0006028963
1,0.0043160957
0,9.5824325e-05
0,5.468285e-05
1,5.0783176e-05
0,0.00024168009
1,0.9998241
1,0.9996848
1,0.99998486
1,0.9999759
1,0.99994147
0,0.00012215828
1,0.0002472713
0,0.0002165199
0,0.00039088214
1,0.9997811
1,0.9998254
0,0.00011159369
0,3.9795243e-05
0,3.5281846e-05
0,0.00030470858
1,0.99906725
1,0.99963284
1,0.9977659
0,0.0006558457
1,0.99954575
0,0.0020135697
0,1.3832028e-05
0,0.0001494272
1,0.99976176
1,0.99972254
1,0.99832636
0,0.0017470795
0,0.00010691743
0,7.566173e-05
0,6.704466e-05
0,0.00012279267
0,6.5022956e-05
0,7.951309e-05
0,0.00017996553
1,0.9998833
1,0.9998049
1,0.99856144
0,0.00012468926
1,0.00028236015
1,0.0002422386
1,0.00017676654
0,0.00015448958
0,0.00037318465
0,0.00026483988
1,0.00020826043
1,0.00019187499
0,0.00030203178
1,0.9989316
1,0.9988085
1,0.9991985
0,0.0022923737
0,2.3916118e-05
0,0.00028237575
0,5.27855e-05
0,2.847522e-05
0,2.7168146e-05
0,0.0011486855
0,0.00012167165
0,6.145479e-05
0,5.4557895e-05
0,0.00052064506
1,0.9999677
1,0.99999595
1,0.99999726
0,8.5673324e-05
1,0.00014704133
1,0.00014057096
0,7.189858e-05
0,2.8487442e-05
0,2.6547092e-05
0,0.00039967004
0,0.00018262745
0,0.00017415566
0,0.00023741584
1,0.9998355
1,0.999977
1,0.99998224
1,0.9999516
1,0.99997795
1,0.9999827
1,0.9999194
0,0.0003533028
1,0.9951623
1,0.99248534
1,0.9997687
1,0.04356825
0,0.00012079537
0,0.00010057149
0,0.0026981079
1,0.9997274
1,0.99977106
1,0.9997389
1,0.99990773
1,0.9999006
1,0.99937123
0,0.00012180283
1,0.99981385
1,0.9998092
1,0.9997063
0,9.3126306e-05
0,0.00016470681
0,0.00014329034
0,0.00040567297
1,8.488313e-05
0,3.2542237e-05
0,3.0133167e-05
1,0.0006699721
1,0.9998375
1,0.99996436
1,0.99996865
1,0.99986815
1,0.9998871
1,0.9991762
0,0.00011471439
0,4.8975056e-05
0,0.0011020274
0,0.00029488964
0,5.892449e-05
0,0.0006024354
0,2.686119e-05
0,2.2571452e-05
0,0.00026989725
1,0.99993134
1,0.9999846
1,0.99998534
1,0.9999896
0,5.3665557e-05
1,3.4690318e-05
1,3.26104e-05
0,0.0001963069
0,8.323116e-05
0,7.366239e-05
0,0.00027706643
1,0.0021077853
1,0.99844307
1,0.9984836
1,0.9768316
1,0.0010745315
0,2.366034e-05
0,1.614235e-05
0,0.0006054741
0,0.00010176453
0,0.00044698146
0,0.00016028609
1,0.9993987
1,0.99998236
1,0.9999863
1,0.99998033
1,0.9995441
1,0.99982244
1,0.99981815
1,0.9999516
1,0.9999306
1,0.99957806
1,0.99933356
1,0.9996728
1,0.9995109
1,0.9993487
1,0.99940264
1,0.99989974
1,0.99959296
1,0.9996722
1,0.9981717
0,0.001670922
1,0.99997056
1,0.9999721
1,0.99996376
0,7.24572e-05
1,0.032451183
1,0.018431438
1,0.9999602
1,0.99954885
1,0.9994324
1,0.99845874
1,0.9993216
1,0.9996107
1,0.9986059
1,0.99971503
1,0.9997743
1,0.998283
1,0.99979836
1,0.9999225
1,0.9999199
1,0.9999136
1,0.9995154
1,0.99985266
1,0.99983716
1,0.99984384
0,0.08955124
0,0.16336581
0,0.09252039
0,0.00070947193
0,0.0001357171
0,0.00010263236
1,9.315295e-05
0,0.00019642035
1,0.99995315
0,0.0036991655
0,3.646264e-06
0,2.3336775e-05
1,0.9956499
1,0.0013647999
0,4.0824598e-05
0,0.00042162972
1,0.9993044
1,0.9983481
1,0.0002924697
0,1.845132e-05
0,1.476553e-05
0,0.00045954765
1,3.903159e-05
1,0.1309355
1,0.09829356
0,2.1897288e-06
0,6.3693915e-07
0,5.4857554e-07
0,0.0006427088
1,0.99985445
1,0.99985456
1,0.9994716
0,0.0002951636
0,0.0002780087
0,0.00012624264
0,0.000110865345
0,0.00041489393
1,0.00020597597
1,0.00012913857
0,0.000119548866
0,0.00038173
1,0.0014367863
1,0.00021050799
1,0.00016575042
