valid_true,valid_probe
1,0.039946474
1,0.9863318
0,0.9801199
1,0.9841046
0,7.8259254e-05
0,3.561768e-05
0,3.950327e-05
0,0.0003603833
1,0.9960502
1,0.99421084
1,0.992191
1,0.9977798
1,0.9935196
1,0.99299943
1,0.00033719366
1,0.006092894
1,0.005182239
0,0.000109563734
0,0.0002858584
0,0.00020852988
0,0.004217268
1,0.99055016
1,0.9890492
1,0.987473
0,0.0015799649
1,0.9193232
1,0.8709361
0,0.9949492
0,0.0058236797
0,0.0021735344
0,0.0013824543
0,0.00078709796
0,0.025291415
0,0.2971139
0,0.0018706359
1,0.0012807138
1,0.0016081188
0,0.00016421865
0,0.0002135053
0,0.00024201538
0,0.0007165693
1,0.3022454
1,0.98929065
1,0.98696494
1,0.9981875
1,0.8200119
1,0.9906838
1,0.99235016
1,0.95405114
0,0.007841589
0,0.0052953
0,0.0025189107
1,0.0018803101
0,0.0018485282
0,0.0054618483
0,0.9927872
1,0.9957171
1,0.99574226
1,0.73748356
1,0.952377
1,0.94415826
1,0.9717298
0,0.009280439
0,0.14062354
0,0.070197314
1,0.7316563
0,0.00851381
0,0.0055395733
0,0.0031699364
1,0.96062744
1,0.98275924
1,0.98360866
1,0.96037173
0,0.8078461
1,0.9919063
1,0.069339186
0,0.043650556
0,0.0040866258
1,0.9910222
1,0.9901357
0,0.6000855
1,0.98314536
1,0.9827588
0,0.99130684
0,0.011078803
0,0.0043766294
0,0.0018486539
1,0.97069573
1,0.09510651
1,0.060916997
0,0.31667945
1,0.01762705
1,0.97367114
1,0.9687317
1,0.99406344
1,0.99370664
1,0.99263614
0,0.17610608
1,0.9735405
1,0.971723
0,0.05664291
1,0.98305905
1,0.9942842
1,0.99353373
1,0.001821536
0,0.0014993965
0,0.005531423
1,0.98999
1,0.99199426
1,0.99105835
1,0.9951161
1,0.0010833492
0,0.00095479994
0,0.0046114083
0,0.028034495
1,0.9908785
1,0.99040926
1,0.92878234
1,0.96641946
1,0.9903508
1,0.99030787
1,0.0046823006
1,0.0030011854
1,0.0033473582
1,0.9893056
1,0.9877759
1,0.9966834
1,0.97378707
1,0.7039646
1,0.6626258
1,0.039038446
0,4.224975e-05
0,4.7805122e-05
0,9.226835e-05
0,0.0005488971
0,0.0013584838
0,0.0021176955
0,0.000989881
1,0.99674463
1,0.9968387
1,0.99893683
1,0.0011999067
1,0.0023016657
1,0.003915919
1,0.0026509468
0,0.0009607253
1,0.029761896
1,0.044421006
0,0.9275227
0,0.97002923
0,0.04532176
0,0.35625488
0,0.002683787
0,0.0028258492
0,0.0013834527
0,0.002180577
0,0.0024608488
0,0.0017888347
1,0.9851126
1,0.98729324
1,0.98793286
0,0.0008627356
1,9.435342e-05
1,7.756155e-05
1,0.00045922576
0,0.32121754
1,0.017221516
1,0.018201418
1,0.9816711
1,0.9775072
1,0.9934609
1,0.049904022
1,0.40495804
1,0.4592596
1,0.9761879
1,0.97488594
1,0.99108547
0,0.0005104328
0,0.00027421955
0,0.0002734363
0,0.0015266591
1,0.9652254
1,0.98091584
1,0.97907525
0,0.98909926
1,0.99388075
1,0.99416167
0,0.00032250385
1,0.99476093
1,0.9894879
0,0.0014827409
1,0.0021367162
1,0.003059361
1,0.94125026
1,0.9940329
1,0.9937836
1,0.9986003
0,0.00047888118
0,0.0006885785
0,0.000782759
0,0.0018659659
0,0.99009377
1,0.9913817
1,0.9917822
1,0.9919842
0,0.99763405
1,0.7420746
1,0.99106944
1,0.9902665
0,0.002780613
0,0.0027034984
0,0.0030741054
1,0.99564266
1,0.0053573065
1,0.0019726905
0,0.002309827
1,0.0017763088
0,0.006793795
0,0.34835967
1,0.29947588
1,0.3021513
0,0.0007524944
1,0.0013384147
1,0.0015137742
1,0.0022768367
0,0.20721066
0,0.083195075
0,0.05285237
0,0.26212353
1,0.9703597
1,0.9465972
1,0.9432254
0,0.070799306
0,0.002661525
1,0.99385923
1,0.9932405
1,0.9926783
1,0.98503506
0,0.97611827
0,0.16669223
1,0.9101359
1,0.82965684
1,0.7930272
0,0.007139642
0,0.0041107666
0,0.003118425
1,0.9784218
1,0.98939544
1,0.9891178
1,0.9858262
1,0.98258775
1,0.9965495
0,0.00097372883
0,0.0006531352
0,0.000934964
0,0.0009790078
1,0.98530996
1,0.71326816
1,0.645554
1,0.99143
1,0.9935889
1,0.9920163
1,0.9914137
1,0.9385578
1,0.91485554
1,0.8587589
1,0.14635931
1,0.13758332
1,0.9897747
1,0.9866492
1,0.98286045
1,0.12018152
1,0.94927186
1,0.9496524
0,0.00032487567
0,0.00031099393
0,0.0004580129
0,0.0014813901
0,0.0019767531
0,0.0027987368
0,0.003939093
0,0.003859519
0,0.0005666154
0,0.00025043805
1,0.00034016444
0,0.0005321509
0,0.9553177
1,0.5262388
1,0.4588675
1,0.9541819
1,0.012108026
1,0.0078497
0,0.00016937409
0,0.00015689811
0,0.00016361596
0,0.0015179638
1,0.9693238
1,0.9673845
1,0.9928188
1,0.9926012
1,0.9936272
1,0.9849598
1,0.9864873
1,0.98645395
1,0.98326933
1,0.98365134
1,0.9930977
1,0.81527305
1,0.99144953
1,0.98872095
0,0.0006219169
1,0.5818874
1,0.53796023
1,0.0019615523
1,0.72758347
1,0.5899324
1,0.94250464
1,0.9915439
1,0.99120754
1,0.9917738
1,0.9849974
0,0.0017226713
1,0.001447641
1,0.0025657988
1,0.92065454
0,0.8600175
0,0.32820535
1,0.64310503
0,0.9797962
0,0.9829457
0,0.99732
1,0.9656255
0,0.010961562
0,0.005573552
0,0.0043517496
1,0.97887737
1,0.9888306
1,0.98819053
1,0.06617228
1,0.9034936
1,0.87657374
1,0.19594713
0,0.0066788
1,0.004256375
1,0.005864449
0,0.00047353056
0,0.0004176626
0,0.00049520965
0,0.002196257
1,0.99031746
1,0.9940578
1,0.99308795
1,0.9911458
1,0.9921176
1,0.9879979
1,0.9916614
1,0.99022174
1,0.99148995
1,0.98763126
1,0.99584526
1,0.9949292
1,0.9798192
1,0.008572568
0,0.0038367661
0,0.003666465
0,0.0010113303
1,0.9915508
1,0.9857841
0,0.00056196406
0,0.00050980947
0,0.00061680493
0,0.0030901078
1,0.98686963
1,0.9913257
1,0.99098384
0,0.0033006256
0,0.99945897
1,0.99386734
1,0.99363565
1,0.99290293
1,0.9842443
1,0.9921737
1,0.9920923
1,0.0017958063
1,0.00079073885
1,0.0011013027
1,0.9661489
0,0.9920266
0,0.9934958
0,0.9973642
0,0.02301546
0,0.0029629117
0,0.0052908342
0,0.0021846436
0,0.04090941
1,0.9874743
1,0.9835428
0,0.0037523233
0,0.0024748154
0,0.003537296
0,0.003057061
0,0.00012930404
0,0.00024200592
0,0.00015643516
0,0.0016124002
1,0.17761137
1,0.977509
1,0.97225213
1,0.9917658
1,0.99185246
1,0.9915155
0,0.0012979314
1,0.00067337626
1,0.00069739675
0,0.0032756263
0,0.0010261255
1,0.99295616
1,0.9891101
1,0.9978477
1,0.97378707
1,0.7039646
1,0.6626258
0,0.0003496802
1,0.9910483
1,0.9825294
0,0.0010747976
0,0.0018933421
0,0.0031093026
0,0.0013691097
1,0.9675139
1,0.9644813
1,0.9811322
0,0.32969117
0,0.0010967515
0,0.7969373
0,0.9199748
1,0.94270176
1,0.9860027
1,0.98871243
1,0.9963482
1,0.984594
1,0.9834833
0,0.003104637
1,0.98857456
1,0.98654777
1,0.99728346
1,0.97020763
1,0.9766178
1,0.973266
1,0.98134387
1,0.3099714
1,0.21361004
0,0.92862153
0,0.011367404
1,0.009689808
0,0.0027734227
0,0.02498888
0,0.004826299
0,0.006144772
0,0.0035110912
1,0.98412055
1,0.85104066
1,0.82472086
0,0.0352933
1,0.03934521
1,0.05562658
1,0.07435759
0,0.8273219
1,0.9897858
1,0.9884731
0,0.9844083
1,0.9787401
1,0.9775218
0,0.019364865
0,0.0017506933
0,0.0016063038
0,0.0021733318
0,0.002854074
1,0.9812856
1,0.9765702
1,0.9705157
1,0.9553887
1,0.9907968
1,0.9929228
1,0.9979798
1,0.0010221092
1,0.004717581
1,0.007255733
1,0.9835767
1,0.9913799
1,0.9904563
1,0.98916596
1,0.9867556
1,0.9819468
0,0.00926147
1,0.10239178
1,0.106551245
0,0.0010026844
0,0.005046132
0,0.0071288194
0,0.0019810938
0,0.00063506834
0,0.0008791642
0,0.001167925
0,0.0022749265
0,0.0011204889
0,0.0006893037
0,0.0010419145
0,0.0014165471
1,0.98791015
1,0.9909864
1,0.99188423
0,0.00021942804
1,0.00026021694
1,0.00038376727
1,0.8847684
1,0.9932306
1,0.99432594
1,0.2676068
1,0.9871115
1,0.9831587
0,0.0006237015
0,0.0037372643
0,0.0017399538
0,0.014205949
0,0.0035547584
0,0.0047129127
0,0.0032338768
0,0.00034229294
0,0.0004437403
0,0.0006661418
0,0.0012025635
1,0.00047158168
1,0.0005881621
0,0.002610109
1,0.9846038
1,0.9785492
1,0.08725207
1,0.9766877
1,0.9707219
1,0.6070603
1,0.7724284
1,0.81280214
1,0.9710361
0,0.7681444
0,0.7329694
0,0.02219143
1,0.9696453
1,0.99644643
1,0.9970585
1,0.99963105
0,0.0006168584
0,0.0002868106
1,0.00037966337
0,0.00051489106
0,0.0022641292
0,0.001217157
0,0.0017184729
0,0.0021839994
1,0.9962302
0,0.0016659922
0,0.001187125
0,0.0036783675
0,0.0016237035
0,0.002317534
0,0.0035468168
0,0.029667689
1,0.98835176
1,0.9851023
1,0.98836565
1,0.9894559
1,0.9962178
1,0.9955389
1,0.9948245
1,0.99459594
0,0.00027247344
0,6.3361505e-05
0,6.24072e-05
0,0.00019181427
1,0.86127335
0,0.008281845
0,0.00700902
0,0.0027133967
1,0.33098257
1,0.95332825
1,0.96349925
0,0.0005488701
0,0.00039914632
0,0.0006129959
0,0.0008536303
0,0.0019244252
0,0.0012142331
0,0.0064348
1,0.97952086
1,0.96979594
1,0.9951787
1,0.9914551
1,0.061138805
1,0.030372478
1,0.99872607
1,0.9984301
1,0.99867415
1,0.9996985
0,0.73978126
0,0.00535467
0,0.0042022457
0,0.0021672198
1,0.9874356
1,0.9921395
1,0.99239504
1,0.94610375
1,0.99046993
1,0.9879112
0,0.00078060926
0,0.0007449314
0,0.0028153278
0,0.00029929972
1,0.9207291
1,0.8505387
1,0.0030614485
1,0.9897434
1,0.9842944
0,0.0020416754
1,0.91567385
1,0.9892875
1,0.9902955
1,0.99623364
1,0.99621946
1,0.9926294
1,0.9922227
0,0.0014740588
1,0.9609261
1,0.945253
1,0.9618784
1,0.015324325
1,0.008530418
1,0.977945
1,0.99358314
1,0.99340135
1,0.99277335
0,0.023028422
1,0.003745264
1,0.0046605086
1,0.97746617
1,0.8488318
1,0.8365832
1,0.0791175
1,0.8436242
1,0.8194333
1,0.86255085
1,0.9893239
1,0.0077664056
0,0.0031069044
