valid_true,valid_probe
1,0.76759344
1,0.9975666
0,0.9979797
1,0.98157
0,0.0032413495
0,0.0007315378
0,0.0008123984
0,0.0036768331
1,0.9973501
1,0.9980708
1,0.9937289
1,0.9977888
1,0.9967327
1,0.9973273
1,0.022049561
1,0.021858888
1,0.026824733
0,9.9687524e-05
0,0.0036562977
0,0.00085697667
0,0.9990326
1,0.9998215
1,0.9997403
1,0.999371
0,0.0011939945
1,0.9981268
1,0.9983777
0,0.98169655
0,0.16199674
0,0.07244272
0,0.0024371338
0,0.027896456
0,0.013760157
0,0.8380801
0,0.00042924774
1,0.00017891686
1,0.00017371615
0,0.0011471339
0,0.00040403832
0,0.00041529498
0,0.0009297047
1,0.83377314
1,0.9968143
1,0.9924003
1,0.9989347
1,0.99943274
1,0.99949205
1,0.9987459
1,0.008458171
0,0.00044837393
0,0.0004342083
0,0.00062394113
1,0.00072912173
0,0.00059827976
0,0.00064398965
0,0.999754
1,0.9997615
1,0.9991967
1,0.99921286
1,0.99934214
1,0.9984658
1,0.999297
0,0.00027160923
0,0.009492454
0,0.0022031246
1,0.9969818
0,0.00026710768
0,0.00019299849
0,0.00018254336
1,0.9812283
1,0.99867624
1,0.9984944
1,0.99866366
0,0.92882884
1,0.016672691
1,0.0005730197
0,0.00043217518
0,0.0010709572
1,0.99944836
1,0.9991602
0,0.82795155
1,0.9976043
1,0.99835074
0,0.9823642
0,0.022349095
0,0.002777275
0,0.0037966429
1,0.99563205
1,0.99075925
1,0.9842718
0,0.73519063
1,0.9965927
1,0.99821943
1,0.9976839
1,0.99958557
1,0.99929667
1,0.9983669
0,0.94165295
1,0.9956169
1,0.99639374
0,0.027716622
1,0.001695745
1,0.0023813432
1,0.0024954027
1,0.0010370135
0,0.0008304999
0,0.0009941463
1,0.9916807
1,0.16846141
1,0.020036358
1,0.053473867
1,0.00065543735
0,0.0003788621
0,0.0003176532
0,0.99666226
1,0.99605894
1,0.7771702
1,0.41640538
1,0.99868995
1,0.9983365
1,0.9975563
1,0.00035002374
1,0.00022362798
1,0.0002441632
1,0.99227214
1,0.9942515
1,0.76480526
1,0.9994337
1,0.99907494
1,0.99817324
1,0.007019466
0,0.0005047856
0,0.0005167912
0,0.0014865176
0,0.00035152287
0,0.0003512577
0,0.0003577416
0,0.000415895
1,0.9992092
1,0.9986162
1,0.9996062
1,0.0009381755
1,0.0014254859
1,0.0016640605
1,0.0012683808
0,0.020565826
1,0.0010636932
1,0.00053670263
0,0.99863005
0,0.9975074
0,0.07723911
0,0.0011975858
0,0.0005144849
0,0.0004892915
0,0.000565945
0,0.0002775783
0,0.0002253145
0,0.00020659398
1,0.9994616
1,0.9993488
1,0.9989543
0,0.97831446
1,0.01061704
1,0.0043122326
1,0.0018903373
0,0.99908316
1,0.99892175
1,0.9977689
1,0.94813055
1,0.9322772
1,0.98335487
1,0.00051415054
1,0.00035140844
1,0.00036991268
1,0.9991597
1,0.99818534
1,0.9996014
0,0.006687613
0,0.018754235
0,0.009420752
0,0.9382971
1,0.99660563
1,0.9952306
1,0.9921543
0,0.9997651
1,0.9995061
1,0.9992362
0,0.0020181763
1,0.99920684
1,0.9993667
0,0.0008561608
1,0.80208313
1,0.8429968
1,0.039820302
1,0.9936732
1,0.9944602
1,0.9937941
0,0.00031142117
0,0.00013045096
0,0.00013948476
0,0.00026593296
0,0.999173
1,0.9991326
1,0.9987662
1,0.0690731
0,0.99951077
1,0.9968273
1,0.9992656
1,0.99905306
0,0.00054716103
0,0.00036518386
0,0.0003807491
1,0.99763775
1,0.00521571
1,0.0005255172
0,0.00042271373
1,0.00037304463
0,0.00032119546
0,0.9993666
1,0.99942064
1,0.9989122
0,0.07850572
1,0.9915298
1,0.9932243
1,0.9896095
0,0.00022741513
0,0.026079651
0,0.0065093283
0,0.9976295
1,0.3653547
1,0.93080705
1,0.8698212
0,0.9949981
0,0.006024144
1,0.99939764
1,0.99852115
1,0.99715626
1,0.9995714
0,0.9988171
0,0.0035941848
1,0.015605058
1,0.004659701
1,0.005100491
0,0.0005742082
0,0.00027879994
0,0.00037153682
1,0.9996402
1,0.99900013
1,0.9981127
1,0.99432063
1,0.9940375
1,0.9983317
0,0.00071543833
0,0.0012885672
0,0.0017073578
0,0.00073266495
1,0.9986193
1,0.9983493
1,0.9973622
1,0.99188364
1,0.9926717
1,0.9887205
1,0.9992861
1,0.99762064
1,0.82757497
1,0.99661237
1,0.99864775
1,0.99796057
1,0.9992723
1,0.9996612
1,0.999405
1,0.9928797
1,0.99704844
1,0.9964144
0,0.0006268997
0,0.00073137233
0,0.0007522914
0,0.00042476028
0,0.0005283794
0,0.00027449784
0,0.00026578087
0,0.00038188888
0,0.0005917555
0,0.0005445199
1,0.0005491022
0,0.00046959158
0,0.01094893
1,0.0013753729
1,0.0012268464
1,0.993715
1,0.18075317
1,0.05315076
0,0.0017362094
0,0.0005092878
0,0.00060002174
0,0.0012836526
1,0.9987263
1,0.9977106
1,0.99985623
1,0.9995765
1,0.99924266
1,0.88835084
1,0.99730587
1,0.99725646
1,0.9971825
1,0.9967307
1,0.9994659
1,0.99784756
1,0.99831593
1,0.9972542
0,0.0012222385
1,0.13971503
