valid_true,valid_probe
1,1.9891067e-06
1,0.9999945
0,0.99999416
1,0.9999813
0,0.00010111162
0,4.8871345e-05
0,4.4574335e-05
0,0.00018410027
1,0.9997789
1,0.99993587
1,0.9999355
1,0.99994123
1,0.9999453
1,0.9999536
1,0.99973303
1,0.99978954
1,0.99958843
0,6.381703e-05
0,0.0009860116
0,0.0005671724
0,0.9998105
1,0.9992149
1,0.0068731615
1,6.563278e-05
0,2.1825651e-06
1,0.99988425
1,0.999739
0,0.00019598054
0,2.338115e-05
0,2.007787e-05
0,0.00081070245
0,0.7328401
0,0.99745935
0,0.9996486
0,4.3994638e-05
1,2.9240233e-05
1,2.732467e-05
0,0.00025204755
0,9.8904e-05
0,9.3226794e-05
0,0.0012197021
1,0.9993305
1,0.9999058
1,0.99991167
1,0.99989796
1,0.9997497
1,0.9996258
1,0.9979602
1,0.9995758
0,0.0019281922
0,1.2278381e-05
0,0.00014326273
1,0.0001224084
0,0.000103651684
0,0.000389955
0,0.99996305
1,0.9999591
1,0.99992716
1,0.017500045
1,0.9999267
1,0.99994504
1,0.9999769
0,1.03667135e-05
0,0.00019986858
0,0.00010276329
1,0.9999566
0,0.0001223112
0,1.9191024e-05
0,0.0005114429
1,0.99999475
1,0.99999905
1,0.9999993
1,0.9999943
0,0.0007689815
1,0.99985254
1,0.002584926
0,7.1774266e-06
0,6.510144e-05
1,0.9994178
1,0.99942183
0,0.000577835
1,0.9998573
1,0.99987054
0,0.9988588
0,0.028749773
0,0.00032194596
0,0.0005534495
1,0.99789906
1,0.10221785
1,0.0022649448
0,0.006958686
1,0.06248441
1,0.9955023
1,0.9907279
1,0.99994135
1,0.9999485
1,0.999887
0,1.1085341e-05
1,0.9995633
1,0.9990459
0,0.00012666744
1,0.9972289
1,0.9952833
1,0.9696797
1,0.00023007591
0,0.00020952958
0,0.00037250432
1,0.9996032
1,0.9999677
1,0.9999709
1,0.9999759
1,0.0001822385
0,0.00016435697
0,0.0003423282
0,0.0050722756
1,0.9999784
1,0.99998
1,0.9999893
1,0.99988306
1,0.99988985
1,0.9992704
1,0.00022295119
1,8.488499e-05
1,7.78236e-05
1,0.99830186
1,0.9984024
1,0.99961793
1,0.9984611
1,0.9991019
1,0.9948638
1,0.0011921388
0,0.000651919
0,0.0005974723
0,0.0011987396
0,9.573892e-05
0,5.978345e-05
0,4.863414e-05
0,0.00015478522
1,0.99999833
1,0.9999987
1,0.9999982
1,6.678788e-05
1,0.00010429157
1,9.2974304e-05
1,0.00015849787
0,4.8180184e-05
1,0.9964719
1,0.99395233
0,0.9994055
0,0.9986632
0,0.00034776758
0,0.00032346888
0,0.00023003908
0,0.00018335067
0,0.0004924198
0,2.4901246e-05
0,1.0483742e-05
0,0.000510086
1,0.0011165465
1,0.99898595
1,0.9989109
0,0.99611604
1,0.025075044
1,0.0007528723
1,0.0019889986
0,0.9996611
1,0.99954045
1,0.99876714
1,0.9978917
1,0.9966744
1,0.99436
1,0.00631942
1,0.0020483423
1,0.0015654744
1,0.9998753
1,0.9998771
1,0.9998547
0,0.0006711262
0,0.0007500395
0,0.0007012773
0,0.0045205196
1,0.9976388
1,0.99715805
1,0.9849561
0,0.99990547
1,0.99993527
1,0.99948347
0,3.4472003e-05
1,0.99996114
1,0.9999602
0,0.000136808
1,0.00057599985
1,0.0005476575
1,0.99997115
1,0.9999962
1,0.9999969
1,0.99999595
0,8.1273734e-05
0,1.7583901e-05
0,1.620471e-05
0,0.0006985565
0,0.9999528
1,0.9999963
1,0.9999975
1,0.9999839
0,0.99999464
1,0.99980253
1,0.99993646
1,0.9999455
0,0.00027735054
0,0.00010752362
0,0.00030566525
1,0.9995596
1,0.0031573018
1,1.9302584e-05
0,5.7567708e-05
1,4.1567437e-05
0,0.00029769412
0,0.04778802
1,0.0015615247
1,0.00073377485
0,0.0001383369
1,0.00019482261
1,0.00018672005
1,0.00025235917
0,2.4643696e-05
0,0.0005775038
0,0.0003120123
0,0.9999207
1,0.99994576
1,0.9998903
1,0.9997917
0,0.93558204
0,0.0005927992
1,0.999772
1,0.99972314
1,0.9980171
1,0.99835545
0,8.399893e-05
0,0.00040619692
1,0.99939215
1,0.99963295
1,0.9995759
0,0.0012862209
0,0.0005118303
0,0.00097329385
1,0.99999034
1,0.9999937
1,0.99999523
1,0.9937983
