train_true,train_probe
0,0.0005244446
0,0.00045239803
0,0.00042459468
0,0.00039097344
0,0.00014900036
1,0.99971384
1,0.9996126
1,0.99879175
0,0.00038171618
0,0.001323439
0,0.0005653182
1,0.6029482
1,0.9994338
1,0.9993506
1,0.99851304
1,0.9992747
1,0.99934644
1,0.99836355
1,0.99849975
0,0.000205315
0,0.00027398643
1,0.999923
1,0.99989235
1,0.9998944
1,0.9999181
0,0.0008520071
1,0.9997967
1,0.99984634
1,0.9997985
1,0.9962365
1,0.055590145
0,0.0027887777
0,0.0011262944
0,0.00047264737
0,0.00046983737
0,0.00034349627
0,0.00090468896
1,0.9988275
1,0.0013299108
1,7.478537e-05
1,0.00013527807
0,0.00036324275
0,0.00036740248
1,0.0003199302
0,0.00043388535
1,0.99806947
1,0.9971353
1,0.9993487
1,0.9984675
1,0.9970099
0,0.0005709932
1,7.696997e-05
0,4.308573e-05
0,0.00025502392
1,0.99791414
1,0.99832803
0,0.00010890937
0,0.0002638829
0,0.00028810033
0,0.0008869171
1,0.9996408
1,0.9997582
1,0.9985757
0,0.0016555713
1,0.99921834
0,0.0038320848
0,0.00015094
0,0.00020755669
1,0.9990766
1,0.99911124
1,0.9967991
0,0.00024915245
0,0.00030185273
0,0.0005014206
0,0.0004182146
0,0.00035264262
0,0.0004844158
0,0.0007962803
0,0.00046033572
1,0.9989718
1,0.9985876
1,0.99864393
0,0.00062342454
1,0.001027427
1,0.0010081361
1,0.0011555563
0,0.000110183675
0,0.00023838643
0,0.00037801702
1,0.00035337912
1,0.000344069
0,0.015790867
1,0.99856466
1,0.9985892
1,0.9988438
0,0.0014685385
0,5.4213007e-05
0,0.0001019312
0,0.00020858653
0,0.00021700021
0,0.00019511393
0,0.0007135767
0,0.0007178098
0,0.0003041081
0,0.00027597128
0,0.00032698896
1,0.0002967403
1,0.004638514
1,0.0040896214
0,0.1780555
1,0.99716586
1,0.99337417
0,0.00070895423
0,0.00016910008
0,0.00015319254
0,0.00032088696
0,0.00048492628
0,0.00038080188
0,0.001087648
1,0.99810493
1,0.9985886
1,0.9989471
1,0.99733365
1,0.9991216
1,0.99936515
1,0.9998124
0,0.0008598206
1,0.00043992093
1,0.00042390454
1,0.9997867
1,0.9591376
0,0.0008624812
0,0.00023140208
0,0.0018360182
1,0.9990803
1,0.99922967
1,0.99882203
1,0.99889684
1,0.9988607
1,0.9979773
0,0.0015071558
1,0.99943835
1,0.99957734
1,0.99955875
0,0.00035643624
0,8.968977e-05
0,6.238602e-05
0,0.00025622523
1,0.00013776704
0,0.00015624316
0,0.00017891874
1,0.0018923178
1,0.99892324
1,0.9987478
1,0.9988782
1,0.8791415
1,0.9987721
1,0.9982053
0,0.0012347967
0,0.00013205243
0,0.00017363815
0,0.00082489423
