train_true,train_probe
0,0.00030826457
0,0.00024385446
0,0.00023953768
0,0.00023686778
0,0.0016024124
1,0.99858296
1,0.9986339
1,0.9989483
0,0.00019767559
0,0.47770882
0,0.2372943
1,0.99822
1,0.99815637
1,0.99817085
1,0.9959876
1,0.9979406
1,0.9962393
1,0.992847
1,0.0030537085
0,0.00035605603
0,0.0006059561
1,0.9970879
1,0.9984434
1,0.9949062
1,0.99816364
0,0.00013647041
1,0.9997327
1,0.9997354
1,0.99993896
1,0.99679786
1,0.00939951
0,0.0012701045
0,0.0009432574
0,0.00169554
0,0.00045777735
0,0.00036725294
0,0.0004642095
1,0.9319144
1,0.0059195925
1,0.0012147785
1,0.0014368108
0,0.0012525354
0,0.0019861392
1,0.0017215105
0,0.0020340492
1,0.9974855
1,0.99739444
1,0.98600847
1,0.99696153
1,0.9948021
0,0.00036489658
1,0.00021946317
0,0.00022042553
0,0.00027176854
1,0.9993493
1,0.9988656
0,0.0006882823
0,0.00037948746
0,0.0003033315
0,0.00037833824
1,0.99989915
1,0.99976736
1,0.99949026
0,0.0011376647
1,0.9859221
0,0.0023105391
0,0.0009207964
0,0.0010319906
1,0.77769405
1,0.7140354
1,0.6520667
0,0.0020122803
0,0.00017053276
0,0.00018553258
0,0.00024353454
0,0.00035366206
0,0.00054307096
0,0.0005808641
0,0.0006330711
1,0.9994604
1,0.9994659
1,0.9985178
0,0.0011208795
1,0.032258887
1,0.029444851
1,0.0027389391
0,0.000560582
0,0.00066811533
0,0.011261889
1,0.0010739425
1,0.00040524566
0,0.000731927
1,0.99924636
1,0.9993217
1,0.9977603
0,0.0016372007
0,0.00026010856
0,0.000460393
0,0.0008453388
0,0.00025817277
0,0.00022663655
0,0.00037903103
0,0.023419945
0,0.0020912495
0,0.00048057016
0,0.0008231813
1,0.9997131
1,0.99983656
1,0.99961615
0,0.0005297526
1,0.0020354039
1,0.0021170771
0,0.00035629168
0,0.00026046764
0,0.00025234476
0,0.0002749114
0,0.9985814
0,0.99838364
0,0.999059
1,0.37604868
1,0.99655473
1,0.99702305
1,0.9981811
1,0.9989818
1,0.99798113
1,0.9979634
0,0.0010857938
1,0.007435524
1,0.008777923
1,0.9999485
1,0.99410444
0,0.004707378
0,0.0024019321
0,0.08877616
1,0.9922754
1,0.99374855
1,0.9900176
1,0.99967444
1,0.999607
1,0.99939215
0,0.0041124304
1,0.99555933
1,0.9953198
1,0.99545765
0,0.00019715268
0,0.00011821068
0,0.00012606557
0,0.00015904318
1,0.00016052576
