repetition,group,accuracy,sens,spec,auc,mcc
0,train,0.5711875270212218,0.33663016601907453,0.8057448880233691,0.5381261055699573,0.15708831877727195
0,valid,0.5753490301138307,0.3398328690807799,0.8108651911468813,0.5753490301138307,0.16534456801420008
0,test,0.5729166666666666,0.3333333333333333,0.8125,0.5729166666666666,0.15417067897738163
1,train,0.4970900280912528,0.001725327812284334,0.9924547283702213,0.3925546029802,-0.044779075471566135
1,valid,0.49970056294166965,0.0013774104683195593,0.9980237154150198,0.49970056294166965,-0.007318322747149291
1,test,0.5018686106921401,0.0054466230936819175,0.9982905982905983,0.5018686106921401,0.02889758657247892
2,train,0.5,0.0,1.0,0.403635255924661,0.0
2,valid,0.5,0.0,1.0,0.5,0.0
2,test,0.5,0.0,1.0,0.5,0.0
3,train,0.5,0.0,1.0,0.46364964248868,0.0
3,valid,0.5,0.0,1.0,0.5,0.0
3,test,0.5,0.0,1.0,0.5,0.0
4,train,0.5,0.0,1.0,0.36547937938936426,0.0
4,valid,0.5,0.0,1.0,0.5,0.0
4,test,0.5,0.0,1.0,0.5,0.0
