repetition,group,accuracy,sens,spec,auc,mcc
0,train,0.9624237773681769,0.925821264570823,0.9990262901655307,0.9901602339104855,0.9155769726660734
0,valid,0.7967988992450525,0.7646239554317549,0.8289738430583501,0.7967988992450524,0.584251724481914
0,test,0.7889430559370136,0.797583081570997,0.7803030303030303,0.7889430559370136,0.5608680246027417
1,train,0.9625044955724686,0.9330572808833678,0.9919517102615694,0.9915524895404172,0.9147231207823457
1,valid,0.7880584501137862,0.8112947658402204,0.7648221343873518,0.7880584501137861,0.5732867598022084
1,test,0.7756745433216021,0.7701525054466231,0.7811965811965812,0.7756745433216022,0.5409965108353735
2,train,0.9703184701032197,0.9426399447131997,0.9979969954932398,0.9901019462850116,0.9310942770768438
2,valid,0.8005297907091788,0.7940780619111709,0.8069815195071869,0.8005297907091788,0.5916325230015614
2,test,0.702205302010307,0.6850828729281768,0.719327731092437,0.7022053020103068,0.39616232885997577
3,train,0.9701495959190691,0.9465753424657535,0.9937238493723849,0.9895001647847766,0.9299939996583901
3,valid,0.7979707170340467,0.8082556591211718,0.7876857749469215,0.7979707170340467,0.5873820658334978
3,test,0.7685577417950038,0.7095292766934558,0.8275862068965517,0.7685577417950038,0.5346578199290233
4,train,0.9525572611660535,0.9160122908842608,0.9891022314478464,0.9909358006287181,0.8914143049397285
4,valid,0.7818295968094345,0.8047493403693932,0.7589098532494759,0.7818295968094345,0.5573863077225526
4,test,0.7514230019493178,0.7532163742690059,0.7496296296296296,0.7514230019493178,0.5003398526286397
