valid_true,valid_probe
1,0.85617054
1,0.8977842
1,0.90610915
1,0.95109195
0,0.41548824
1,0.72792333
1,0.64234436
1,0.83029205
1,0.78646654
1,0.6783138
0,0.26892826
1,0.20026171
1,0.1399127
1,0.36592567
0,0.21596892
0,0.18792106
1,0.8154588
1,0.7715967
1,0.6586838
0,0.028239183
0,0.051494803
0,0.02888157
0,0.01881085
1,0.43990463
0,0.27209908
0,0.24699128
0,0.15194613
1,0.6263005
1,0.8288179
1,0.77573407
1,0.6521554
1,0.8299281
1,0.7830545
0,0.1253984
1,0.48141095
1,0.2988172
1,0.4360298
1,0.5793225
1,0.5442352
0,0.4515235
1,0.8043375
1,0.8060776
1,0.9076241
1,0.83858985
1,0.8723318
1,0.8693924
1,0.8080506
1,0.6386101
0,0.7793309
0,0.75551695
0,0.72468334
1,0.65045756
1,0.8071829
1,0.7235508
1,0.3870954
1,0.5569639
1,0.37441006
1,0.80762595
1,0.87942487
1,0.8742159
1,0.9240504
1,0.4370994
1,0.7804241
1,0.6899947
1,0.59404594
1,0.73195446
1,0.6369901
1,0.6996671
1,0.8532645
1,0.8099926
0,0.020521548
0,0.05132915
0,0.02728777
0,0.017043767
1,0.7195156
1,0.76430666
1,0.7163284
1,0.7884411
1,0.81549853
1,0.79897434
1,0.7902148
1,0.46851787
1,0.5866561
1,0.5464689
0,0.5261304
1,0.47933477
0,0.5182756
0,0.471591
0,0.2620533
1,0.53165835
1,0.43548435
0,0.22894256
0,0.61090314
1,0.76589614
1,0.7174953
1,0.850233
1,0.882894
1,0.89004743
1,0.93423456
0,0.17658016
0,0.55884284
0,0.47275764
0,0.3538588
1,0.8770082
1,0.8573206
1,0.89826685
1,0.64050627
1,0.7565551
1,0.6300288
0,0.27948833
0,0.4502164
0,0.32816547
0,0.27887955
1,0.6322176
1,0.79957604
1,0.7383865
0,0.118274815
1,0.115712896
0,0.0463641
0,0.027817884
0,0.18374467
0,0.32715437
1,0.35294044
0,0.18805534
0,0.45742345
0,0.6959411
0,0.64019597
0,0.39643306
1,0.8746822
1,0.86634165
1,0.91896886
1,0.46357575
1,0.71072996
1,0.6391341
1,0.74221665
1,0.8252993
1,0.78524536
0,0.021922044
0,0.023872634
0,0.013074476
0,0.009495121
1,0.24910456
0,0.1488063
0,0.14273702
0,0.08291385
1,0.64423674
1,0.5766861
1,0.47307652
0,0.22952871
0,0.22095206
1,0.14001893
0,0.08482681
1,0.58537513
1,0.8170742
1,0.78453445
0,0.015308289
0,0.034561817
0,0.019376777
0,0.029634118
1,0.891947
1,0.8999319
1,0.96970505
0,0.12203131
0,0.07098329
0,0.03262097
1,0.5531373
1,0.75187665
1,0.6672294
1,0.3720897
0,0.0077850316
0,0.028473629
0,0.013284777
0,0.009982972
1,0.8349613
1,0.8184672
0,0.028945133
1,0.6640052
1,0.7307197
1,0.70171094
1,0.7161554
0,0.0084532015
0,0.004343712
0,0.0034197888
0,0.0068967673
0,0.03764286
0,0.05237475
0,0.023121698
0,0.024921244
1,0.7462094
1,0.8246661
1,0.7316677
0,0.10880914
0,0.06021232
1,0.044592425
0,0.03449797
0,0.62571394
0,0.5411758
0,0.37922424
0,0.4798103
0,0.30235168
0,0.21305889
0,0.13099422
1,0.47984144
1,0.2942611
1,0.18334173
0,0.26537836
0,0.19923018
0,0.089144856
1,0.802816
1,0.84364885
1,0.76729095
1,0.6070371
1,0.8192509
1,0.7606633
0,0.4131125
1,0.8350475
1,0.8114606
1,0.9085287
1,0.90177715
1,0.90677655
1,0.97057974
1,0.7965084
1,0.74504435
1,0.72655916
0,0.58171314
0,0.74864656
0,0.54356617
0,0.040797565
1,0.02354443
1,0.018936351
1,0.3460221
1,0.19905554
1,0.113396786
1,0.8412501
1,0.87106794
1,0.89602447
1,0.9380367
0,0.38288853
1,0.71110666
1,0.6033424
0,0.21981709
0,0.3045437
0,0.25169972
0,0.13894482
0,0.16903824
0,0.019884013
0,0.018342685
1,0.82868177
1,0.84333646
1,0.89001685
1,0.9582409
1,0.7661848
1,0.8138186
1,0.77134055
0,0.15731542
1,0.36327142
1,0.20171379
1,0.14443043
0,0.667947
1,0.8313657
1,0.8243331
1,0.48322743
1,0.68958604
1,0.605403
0,0.3056228
0,0.27924314
0,0.36506277
0,0.4100733
0,0.596712
0,0.5469212
0,0.47450462
0,0.6986667
1,0.8224444
0,0.8392824
1,0.91019565
0,0.2513821
0,0.29100803
0,0.26331702
0,0.21654597
0,0.095414
1,0.6482664
1,0.6733589
1,0.5568786
1,0.36757118
0,0.18692265
0,0.44925645
0,0.34878525
0,0.15047744
0,0.3523817
0,0.7020104
0,0.61837447
0,0.33809164
1,0.56105024
1,0.4974274
1,0.39636904
1,0.7513708
1,0.7329038
1,0.6821852
1,0.75787944
1,0.66459674
1,0.82317513
1,0.7846183
1,0.7828198
1,0.8432674
1,0.863509
1,0.88971657
0,0.2391623
1,0.6567067
1,0.5265575
0,0.10599125
0,0.14163893
0,0.09259957
0,0.057351485
1,0.49996167
1,0.7393161
1,0.65902525
0,0.22335519
0,0.056494866
0,0.034942284
0,0.0427271
