valid_true,valid_probe
1,0.93733484
1,0.9097991
1,0.9313405
1,0.9730445
1,0.93090993
1,0.9519042
1,0.81436217
1,0.8191564
1,0.7906949
0,0.12449789
1,0.6537869
1,0.67659634
0,0.040863253
0,0.01689206
0,0.017110232
0,0.013433037
1,0.8467003
1,0.8364314
1,0.8706299
0,0.0060108164
0,0.00952329
0,0.015344824
0,0.033737756
0,0.021190865
0,0.013394449
0,0.023259949
1,0.93500495
1,0.93637705
1,0.028975101
0,0.016992254
0,0.025986888
0,0.03756796
1,0.813631
1,0.7900818
1,0.88841045
1,0.88409555
1,0.88005394
0,0.028797453
1,0.9078635
1,0.92694044
1,0.9778676
1,0.831073
1,0.78563946
1,0.777807
1,0.716612
0,0.015413569
0,0.0155232735
0,0.012685926
0,0.0134139545
1,0.7396126
1,0.7248899
1,0.7732817
0,0.06328686
1,0.8147085
1,0.77033687
1,0.79318035
1,0.76383287
1,0.818613
1,0.8559329
1,0.9447293
1,0.9235892
1,0.93922865
1,0.5944287
1,0.5646064
1,0.5825488
1,0.87963194
1,0.8004924
1,0.79514325
0,0.80875224
0,0.7386442
0,0.6714757
1,0.9752999
1,0.9486958
1,0.9648476
1,0.92815197
1,0.20332274
1,0.19460686
1,0.20658605
1,0.49605596
1,0.27131063
1,0.35508785
1,0.39969593
0,0.03064272
0,0.019977318
0,0.027675208
0,0.014552761
0,0.010449839
0,0.009073861
0,0.011146536
0,0.055505775
0,0.01626537
0,0.018636739
0,0.021757558
1,0.71626955
1,0.6249854
1,0.9335355
1,0.8857465
1,0.87230426
1,0.9257989
0,0.332079
0,0.09943814
0,0.063576385
0,0.056933925
1,0.94419533
1,0.9442986
1,0.9672446
1,0.6473223
1,0.3043076
1,0.18149887
0,0.017189158
0,0.012541411
1,0.015254759
0,0.013618324
1,0.77543324
1,0.7051403
0,0.42266983
0,0.56848097
0,0.60881966
0,0.39634505
0,0.25704986
1,0.5506624
0,0.16670373
0,0.10956853
0,0.10467207
1,0.91673714
1,0.93871164
1,0.9745268
0,0.017414223
1,0.030091811
1,0.05005387
1,0.04409973
1,0.91638356
1,0.8823183
0,0.227524
0,0.052785728
0,0.040556923
0,0.036232393
