repetition,group,accuracy,sens,spec,auc,mcc
0,train,0.9344330590826215,0.8859060402684564,0.9829600778967867,0.9657210113237192,0.8585318095744688
0,valid,0.7921526372721006,0.8036211699164345,0.7806841046277666,0.7921526372721005,0.5794157941269611
0,test,0.8189599926760047,0.8197381671701913,0.8181818181818182,0.8189599926760047,0.619464599148896
1,train,0.9260174574014133,0.878191856452726,0.9738430583501007,0.9616182255715104,0.8387951316343126
1,valid,0.8243801652892562,0.7851239669421488,0.8636363636363636,0.8243801652892562,0.6387781899525857
1,test,0.7838277191218368,0.7625272331154684,0.8051282051282052,0.7838277191218368,0.5554721163658003
2,train,0.8765077471078768,0.7995853489979268,0.9534301452178268,0.9476139745208689,0.7403351463341724
2,valid,0.786916076398197,0.7052489905787349,0.8685831622176592,0.7869160763981972,0.561807573262334
2,test,0.7398857885695714,0.6243093922651933,0.8554621848739495,0.7398857885695714,0.4735577503556852
3,train,0.9394243996102483,0.8934931506849315,0.9853556485355649,0.9650654482145927,0.8631319764019822
3,valid,0.7900704227343018,0.7669773635153129,0.8131634819532909,0.7900704227343018,0.5668429198456495
3,test,0.7755874143869512,0.7278989667049368,0.8232758620689655,0.7755874143869511,0.5480404622626626
4,train,0.9066509714514925,0.8480710139979515,0.9652309289050337,0.9643548942335851,0.7968226283634822
4,valid,0.8042860777838624,0.7427440633245382,0.8658280922431866,0.8042860777838623,0.5926800518165455
4,test,0.7616374269005848,0.7099415204678362,0.8133333333333334,0.7616374269005847,0.5200961761809129
