repetition,group,accuracy,sens,spec,auc,mcc
0,train,0.5349830452044189,0.3182620981985164,0.7517039922103214,0.5667191584890747,0.07620427705294436
0,valid,0.5350319185306827,0.31754874651810583,0.7525150905432596,0.5350319185306828,0.07600180468998516
0,test,0.5510762839879154,0.33131923464249746,0.7708333333333334,0.5510762839879154,0.10654667025124628
1,train,0.5385525714674521,0.32056590752242925,0.7565392354124748,0.6159987009704883,0.08354438273553304
1,valid,0.536261827763804,0.31955922865013775,0.7529644268774703,0.536261827763804,0.07864753595490212
1,test,0.537833081950729,0.3235294117647059,0.7521367521367521,0.537833081950729,0.08097149611265778
2,train,0.4786636589299983,0.23324118866620594,0.7240861291937907,0.5484884202599684,-0.04839561487516349
2,valid,0.4903866615447116,0.24360699865410498,0.7371663244353183,0.4903866615447116,-0.02167973957831758
2,test,0.48156831793490873,0.23204419889502761,0.7310924369747899,0.4815683179349088,-0.0418347959316605
3,train,0.541765059895684,0.3256849315068493,0.7578451882845189,0.5114971413423511,0.08977754804254108
3,valid,0.5400994003748718,0.322237017310253,0.7579617834394905,0.5400994003748718,0.08590419079457681
3,test,0.5249688229937843,0.30424799081515497,0.7456896551724138,0.5249688229937843,0.0551384264132889
4,train,0.5389705649161269,0.3171730966200068,0.7607680332122471,0.5645836607353093,0.08436174625283276
4,valid,0.5310524219644547,0.3073878627968338,0.7547169811320755,0.5310524219644547,0.0670986232908992
4,test,0.5455360623781677,0.32514619883040935,0.7659259259259259,0.5455360623781677,0.10017711196653824
