valid_true,valid_probe
1,0.9989912
1,0.69855833
0,0.0021475684
0,0.0002220595
1,0.9934215
1,0.0075676343
1,0.0016031228
1,0.5363834
1,0.9996013
1,0.9997099
1,0.9989604
1,0.9988096
1,0.99758554
1,0.99796593
1,0.9927856
1,0.97919834
1,0.9997789
1,0.99941766
1,0.998314
1,0.9993005
1,0.99918145
1,0.9993162
1,0.017612876
1,0.01128211
1,0.016024688
1,0.0027987398
0,8.959702e-05
0,0.00010865969
0,0.000120574085
0,0.001167822
1,0.99947995
1,0.99977046
1,0.9998299
1,0.9998455
1,0.99993384
1,0.9999393
1,0.99997044
1,0.9999782
1,0.00406582
0,0.000538357
0,0.00046271758
0,0.0007896143
0,0.00025414137
0,0.0006468173
0,0.00467204
1,0.9991855
1,0.99852353
1,0.9968014
1,0.99931026
1,0.9976839
1,0.99668014
1,0.99932396
1,0.9993782
1,0.8200744
1,0.0011078502
1,0.0005941151
1,0.99925584
1,0.9990761
1,0.99822587
1,0.99986994
1,0.9997625
1,0.99986017
1,0.9999908
1,0.9997321
1,0.99978715
1,0.9991855
0,0.00023293766
0,0.000399515
0,0.0004328852
0,0.0012726057
0,0.00023589638
0,0.0003746277
0,0.0002621681
0,0.0018647725
1,0.99957114
1,0.9983798
1,0.997879
1,0.01236173
1,0.2618346
1,0.04310031
1,0.99080735
1,0.73560387
1,0.006817814
0,5.809371e-05
0,0.00026600927
0,0.015865503
1,0.13800505
1,0.034777954
1,0.020213768
0,0.9997267
1,0.9993598
1,0.9994209
1,0.99882704
0,0.37244907
1,0.024172137
0,0.00066339853
0,0.0024360977
1,0.0030230514
0,0.00063147873
0,0.00091903424
1,6.0229046e-05
1,9.3669856e-05
1,0.00013754705
1,0.98515195
1,0.99892753
1,0.99905616
0,9.3353025e-05
0,0.00025866946
0,0.00024124705
0,0.0011332564
0,0.0018792411
0,0.0013049465
0,0.0013275204
0,0.011014932
0,0.49455312
0,0.997416
0,0.9977701
0,0.6314212
1,0.9991504
1,0.93546456
1,0.45604318
1,0.9993467
1,0.9980434
1,0.9965527
0,0.0003391779
0,0.0005277857
0,0.0008010792
1,0.9937442
0,0.0030348646
0,0.0006953812
0,0.0007637911
0,0.00035018544
0,0.00034181736
0,0.039678246
1,0.9989048
1,0.14450482
1,0.0004884881
1,0.004080112
1,0.0004916581
0,0.00048223545
0,0.00093756063
1,0.99948287
1,0.9997187
1,0.9994337
1,0.9991903
1,0.998125
1,0.99708253
0,0.00027376006
0,0.0004729572
0,0.00034055367
0,0.0018400642
1,0.8801574
1,0.003354738
1,0.000989808
0,0.0012711623
1,0.000785517
1,0.00043037982
1,0.0003659324
1,0.985584
1,0.9893708
1,0.9863296
1,0.0037049905
0,0.0005745197
1,0.9773974
1,0.9693363
1,0.013646043
0,3.0769523e-05
0,5.0521907e-05
0,0.0001075671
0,0.004049125
1,0.99965465
1,0.9997985
1,0.9998871
1,0.9999362
1,0.18904781
1,0.97247744
1,0.98767114
0,0.004197749
1,0.00019763318
1,0.9998074
1,0.9997135
1,0.99975675
1,0.07917798
1,0.9973086
1,0.99685425
1,0.9988846
1,0.99813443
1,0.9967667
1,0.0033232016
0,0.0005073069
0,0.00051518413
0,0.0014511856
1,0.73074543
1,0.99880636
1,0.99919134
1,0.99854136
1,0.99877554
1,0.99853826
1,0.9983529
0,0.0066045593
0,0.0007718436
0,0.0006240657
0,0.00067193934
0,0.9941755
1,0.99760985
1,0.99577326
1,0.9992901
1,0.9998523
1,0.99989676
1,0.99980015
1,0.9998004
1,0.9998629
