valid_true,valid_probe
0,0.00044750838
1,0.00019368889
0,0.00047776982
1,0.0002592156
1,0.9992969
0,0.9834119
0,0.10578374
0,0.0013637806
1,0.9997608
1,0.9992964
0,0.00066437485
0,0.00040236095
0,0.00040600667
0,6.461623e-05
0,5.5593217e-05
0,6.827934e-05
1,0.99830806
1,0.99825305
1,0.99907243
1,0.9995432
1,0.999752
0,0.5521723
0,3.742282e-05
0,3.0752624e-05
1,0.0046599777
1,0.9966396
1,0.9982749
1,0.99956983
0,0.99974996
1,0.99983454
0,0.9999583
1,0.0043050847
0,5.379473e-05
0,4.222208e-05
1,0.9992137
1,0.9994468
1,0.9997993
1,0.99986494
1,0.99971944
1,0.99930084
1,0.99756086
1,0.9977983
1,0.9992964
0,0.00015258869
0,0.00017471517
0,0.00022103712
0,0.00016071722
1,0.9998363
1,0.99923825
1,0.99707043
0,0.99923587
1,0.39252368
1,0.00032767895
1,6.2440835e-05
0,0.001257516
1,0.9990995
1,0.999524
0,9.0553534e-05
1,0.99914634
1,0.99948716
1,0.9980515
1,0.99666387
1,0.9984854
1,0.9813974
0,0.00021649576
1,0.9992705
1,0.9996375
1,0.9999087
0,0.9994529
0,0.93629974
0,0.0031277703
0,0.99918514
1,0.99939907
1,0.9996431
0,0.00036615052
0,0.028220817
0,0.06708679
0,0.0007779407
1,0.99975294
1,0.99906117
0,0.00061705685
0,0.00041099466
1,0.99805236
1,0.99866736
1,0.9989492
0,0.9997671
1,0.99950147
1,0.9993654
0,5.051791e-05
0,6.973571e-05
0,0.000110086316
1,0.9990336
0,0.00016001184
0,2.557239e-05
0,1.37988e-05
0,0.0005549341
1,0.00010505725
0,0.00014683971
0,0.00015747169
1,0.99804866
1,0.9987459
1,0.9983053
1,0.99741423
1,0.99850523
1,0.0004884276
1,7.7247845e-05
0,0.000102338396
0,3.200622e-05
1,0.9993255
1,0.9992532
1,0.9996025
1,0.9985532
1,0.9995235
1,0.99964833
1,0.9987675
1,0.99908864
1,0.99960464
1,0.9999503
1,0.99981695
1,0.99954945
1,0.9982839
1,0.9989957
1,0.99949753
1,0.000104270584
1,3.7516438e-05
1,7.386709e-05
1,5.5834797e-05
1,0.99983585
1,0.9756385
1,0.004825839
1,0.0037648452
1,0.99730444
1,0.9985825
1,0.99947053
1,0.9987863
1,0.96347195
1,0.9981731
1,0.99902546
1,0.99936396
1,0.9997322
0,0.0004624398
1,0.00011847745
1,0.0002242427
1,0.00019424169
1,0.99621874
1,0.99868757
1,0.9990427
1,0.9997002
0,0.00019061806
0,0.00013330606
0,6.6241126e-05
0,0.0012894738
0,0.0017730285
0,0.0036264327
0,0.007066481
0,0.0020016655
1,0.9968274
1,0.99842143
1,0.99698573
1,0.99763894
1,0.99837554
0,0.00022262194
0,6.541902e-05
0,4.0348343e-05
0,0.00073787605
1,0.99789006
1,0.998862
1,0.99943656
1,0.9973093
0,0.0012140283
0,0.0009011736
0,0.0002705955
1,0.99923635
0,0.9618301
0,0.16726579
0,0.00015008822
0,0.0002706809
1,0.0003584662
0,0.0009770255
1,0.9983511
1,0.9989396
1,0.999268
1,0.9991773
1,0.9988531
1,0.9983204
0,8.091569e-05
0,6.5980756e-05
0,7.8833145e-05
0,0.00019782833
1,0.9999294
1,0.99976736
1,0.9994628
0,0.0009871151
1,0.9972179
1,0.9977329
1,0.999337
0,0.99864894
0,0.00059771753
0,6.10977e-05
0,3.235595e-05
0,0.00042632915
1,0.0004693193
1,0.00049273786
1,0.0018960518
1,0.00020326179
1,0.00013920468
0,0.00013592004
1,0.99979
1,0.9998055
1,0.9994241
1,0.99953496
0,0.48464847
0,0.00051812246
0,0.00014879082
0,0.0016403571
1,0.79368675
1,0.9023716
1,0.99841547
1,0.99909174
1,0.999519
0,0.00035416882
0,0.00037873755
0,0.00052457507
1,0.99956316
1,0.99598503
0,0.0007460197
0,0.0005336834
1,0.9993844
1,0.9960639
0,0.0026342547
0,0.0007724013
0,0.00015343593
0,0.0001217248
0,8.17333e-05
0,0.0002432658
1,0.0003574089
1,0.9994624
1,0.9997174
1,0.9863306
0,0.34723336
0,0.08588141
0,0.0010901702
1,0.9997009
1,0.9996557
1,0.9995858
0,0.0377388
0,0.00018725259
1,0.00014169345
1,0.00015856393
1,0.997858
1,0.9986524
1,0.9991359
1,0.9990889
1,0.9987406
1,0.99931014
1,0.9924752
1,0.96591115
1,0.95800984
1,0.98900944
1,0.99981624
1,0.99978083
1,0.9998573
1,0.9724453
1,0.9860352
1,0.9923201
1,0.9950088
0,0.00022788398
0,0.0005559296
0,0.00042322156
0,0.0006588045
0,0.00015376811
0,0.00026338117
1,0.0002984799
0,0.00025948262
0,0.005055576
0,0.0016598144
0,0.0039259344
0,0.0003195245
1,0.00083812553
1,0.9982718
1,0.9990903
0,0.9997552
0,0.99965656
0,0.020413186
1,0.99938095
0,0.15522957
0,0.0039845495
0,0.00011243452
0,0.00036951722
1,0.073722444
1,0.026449138
1,0.99584335
1,0.99717283
0,0.000191126
0,7.7571014e-05
0,0.00017894588
0,0.99789006
0,0.998728
0,0.34007964
1,0.00025753357
1,0.99881685
1,0.99941933
1,0.9994174
1,0.99959487
1,0.9997408
1,0.0007180345
0,0.00015810406
0,0.00014639039
0,0.00014321876
0,9.307144e-05
0,0.0004119798
0,0.0006454945
1,0.0015084271
0,0.00018077384
0,0.00017619794
0,0.00025048965
0,0.0005356769
0,0.97297275
0,0.0007518804
0,3.4073004e-05
0,3.192559e-05
0,0.00033417597
1,0.0001549503
1,0.00023785356
1,0.9977423
1,0.9979971
1,0.9988607
1,0.998696
1,0.9992606
1,0.99948514
1,0.9997799
1,0.99222213
1,0.9938041
1,0.9981359
0,0.0002456155
1,6.914471e-05
1,0.00016608201
0,0.0001730745
0,8.594827e-05
0,0.00011962173
0,0.00012844971
0,0.00017826706
0,0.00010119602
0,0.00010136242
0,2.5540476e-06
0,9.9452525e-05
0,1.3297521e-05
1,0.99684393
0,5.696482e-05
