valid_true,valid_probe
1,0.801201
1,0.93960494
1,0.9633437
1,0.99102587
1,0.9421076
1,0.94270015
1,0.86162883
1,0.89558595
1,0.79286385
0,0.15707777
1,0.92043114
1,0.9046145
0,0.00960716
0,0.0058823903
0,0.005705204
0,0.005991693
1,0.89363045
1,0.9394266
1,0.94144475
0,0.0028431327
0,0.0029876614
0,0.0018908232
0,0.04519157
0,0.007468454
0,0.00394223
0,0.005847684
1,0.94962883
1,0.95323586
1,0.008288271
0,0.0026411053
0,0.0033683279
0,0.02478919
1,0.04464977
1,0.04614445
1,0.8621092
1,0.87309414
1,0.888477
0,0.023249185
1,0.98726463
1,0.98574096
1,0.9931931
1,0.93187
1,0.8959902
1,0.9341638
1,0.953901
0,0.00837045
0,0.007848385
0,0.009077601
0,0.013102451
1,0.10805886
1,0.9159071
1,0.9014371
0,0.034796014
1,0.49730003
1,0.59199136
1,0.5886789
1,0.76684916
1,0.815828
1,0.7522161
1,0.6365195
1,0.73571974
1,0.7558342
1,0.16182087
1,0.90266466
1,0.8949495
1,0.82036036
1,0.848238
1,0.9105366
0,0.65723526
0,0.63946426
0,0.18716681
1,0.83203
1,0.90369964
1,0.9241525
1,0.9063332
1,0.06551449
1,0.13797066
1,0.14449272
1,0.9146833
1,0.22486469
1,0.749346
1,0.8133381
0,0.008696281
0,0.002938205
0,0.0036313324
0,0.010557425
0,0.008053107
0,0.010363035
0,0.013643757
0,0.094180115
0,0.25428453
0,0.2625655
0,0.07313649
1,0.8432612
1,0.8548213
1,0.8956461
1,0.8972516
1,0.9359779
1,0.9560093
0,0.18786143
0,0.81096524
0,0.8402782
0,0.14997558
1,0.9335185
1,0.9368995
1,0.96595806
1,0.5599231
1,0.63291115
1,0.60232186
0,0.011795927
0,0.024871584
1,0.027579838
0,0.014294069
1,0.9374193
1,0.947237
0,0.038761426
0,0.091739185
0,0.10027484
0,0.02549611
0,0.07888674
1,0.9288308
0,0.07708497
0,0.034124352
0,0.019053198
1,0.918688
1,0.95776194
1,0.9741915
0,0.0029563422
1,0.0033176988
1,0.0055040047
1,0.029652663
1,0.9267409
1,0.9284011
0,0.8233877
0,0.022953264
0,0.009738504
0,0.011968353
0,0.060935605
0,0.6013564
0,0.65410787
0,0.06634696
0,0.30313748
1,0.16503637
1,0.16373728
0,0.12591599
1,0.7321117
0,0.707617
0,0.7806049
1,0.0883178
1,0.3707518
1,0.41419652
0,0.07353961
0,0.03727984
0,0.040044673
0,0.03135816
1,0.96732116
1,0.9604475
1,0.9901149
0,0.015559365
0,0.009001739
0,0.007875037
0,0.0078415
1,0.679136
1,0.1201426
1,0.09061587
1,0.07087317
0,0.007460223
0,0.030299647
0,0.033686645
1,0.070536695
1,0.055836625
1,0.058743548
0,0.75247353
1,0.94160426
1,0.93729496
1,0.97132385
1,0.9797171
0,0.20808132
1,0.4061158
1,0.46942678
0,0.18015432
0,0.023648143
0,0.009099579
0,0.008298843
0,0.008041376
1,0.0515937
1,0.8369145
1,0.8603208
1,0.9106496
0,0.054032475
0,0.03066186
0,0.032431506
0,0.013774057
0,0.017330674
0,0.014927875
0,0.015754078
0,0.26800296
1,0.92765194
1,0.939343
0,0.0034100309
0,0.0134371715
0,0.018083144
1,0.8199764
1,0.9619758
1,0.97463226
1,0.38024732
1,0.91269964
1,0.91762096
0,0.04017248
1,0.9875838
1,0.9883392
1,0.9914921
1,0.939123
1,0.9552344
1,0.9828698
1,0.9072722
1,0.9170467
1,0.95359194
0,0.048710078
0,0.06359425
0,0.03295431
1,0.06118658
1,0.016853137
1,0.017696252
1,0.9263918
1,0.79175466
1,0.84055954
1,0.86062
1,0.9273612
1,0.9460095
1,0.97666556
1,0.06688206
1,0.02322577
1,0.021047005
1,0.7100809
0,0.08358997
0,0.058228645
0,0.041895293
1,0.8426281
0,0.0124021275
0,0.0044167363
0,0.0057858885
1,0.8899746
1,0.85318464
1,0.9091112
1,0.9005181
1,0.9670934
1,0.9242913
1,0.9566888
0,0.007640796
0,0.009896466
0,0.006422246
0,0.007297664
1,0.3199367
1,0.9581561
1,0.9602063
1,0.32962334
1,0.86551815
1,0.8572316
1,0.9656494
1,0.9627612
0,0.027394295
0,0.039968196
0,0.019946385
0,0.21804176
0,0.009657849
0,0.005954562
0,0.006729182
1,0.0061714603
1,0.006155935
1,0.0046744733
1,0.007944335
1,0.900304
1,0.89355296
0,0.18791378
1,0.9403735
0,0.8353564
0,0.8747316
0,0.7187042
1,0.849921
1,0.8075109
1,0.8624838
