train_true,train_probe
0,0.0011327497
0,0.0006409718
0,0.00065222697
0,0.00086070294
0,0.00044834724
0,0.00053374044
1,0.9988211
1,0.99687356
1,0.9963413
1,0.99781704
0,0.0050778445
1,0.99226743
1,0.99437237
1,0.99114144
1,0.99153125
1,0.9931323
0,0.001982715
1,0.99634725
1,0.9961653
1,0.9929696
0,0.0025174075
0,0.00041279025
0,0.00055857893
0,0.00031847344
1,0.9988092
1,0.999071
1,0.9996182
1,0.95400286
0,0.0028324649
0,0.0020189064
1,0.99494475
1,0.9949072
1,0.99856216
1,0.9938453
1,0.002306738
1,0.0003283801
1,0.9949091
1,0.9944336
1,0.99085206
1,0.9919288
0,0.007075765
1,0.99757165
1,0.99725014
0,0.0007293309
0,0.0002587716
0,0.0002868456
0,0.00041762955
1,0.9871061
1,0.9942781
1,0.9926334
1,0.9946523
1,0.95660764
1,0.995199
1,0.9939746
0,0.0012114085
0,0.0006391637
0,0.0005388996
0,0.00068324053
1,0.9970379
1,0.9966383
1,0.99917537
1,0.9932191
1,0.9924191
1,0.99766386
1,0.9971523
1,0.9954941
1,0.99398226
1,0.041096434
1,0.89739215
1,0.87894857
1,0.9715432
1,0.98924154
0,0.013953526
0,0.0025311906
0,0.0014887793
0,0.033135653
1,0.9733638
1,0.98002636
1,0.8908885
1,0.0039506927
1,0.0013997882
0,0.00047781903
1,0.99839574
1,0.9984686
1,0.994068
1,0.9947466
1,0.9981772
0,0.0017180754
0,0.00043291302
0,0.0007625707
1,0.99587554
1,0.9954283
1,0.9978613
0,0.0031741972
1,0.99685645
1,0.9976816
0,0.00084115576
0,0.0003353073
0,0.00037532425
0,0.00045016257
1,0.8832986
1,0.8177135
1,0.8588902
1,0.99778914
1,0.9968411
1,0.9992453
0,0.0016624959
0,0.00027561816
0,0.00025664966
0,0.00055372756
1,0.00094342243
1,0.99755585
1,0.99838495
0,0.0007944022
0,0.0007917654
0,0.0009582626
0,0.0004916715
0,0.00017605268
0,0.00018535525
0,0.00033428846
1,0.00050640444
0,0.00011020942
0,0.00026207685
0,0.02113149
0,0.75189185
0,0.0063202167
0,0.0005219354
1,0.99871933
1,0.9992429
0,0.0012085118
1,0.00025758243
1,0.00020926502
1,0.9915701
1,0.99304515
1,0.9900871
0,0.00054061646
0,0.00020931552
0,0.00020116274
0,0.00037527902
1,0.9848067
1,0.9940171
1,0.99397755
0,0.121427864
1,0.99564314
1,0.99502146
1,0.993433
0,0.00040380843
0,0.00039993838
0,0.0005495224
1,0.9973289
1,0.99618477
1,0.9945133
0,0.00077225186
0,0.00023220546
0,0.00027199613
0,0.00048289303
1,0.9968913
1,0.99599034
1,0.9942228
0,0.0004628786
0,0.00012392437
0,0.00011648368
0,0.00022971207
