train_true,train_probe
1,0.9998956
1,0.9998399
1,0.99966407
0,0.0003468607
0,2.0827016e-05
1,0.99998116
1,0.9994272
1,0.9999114
0,0.0005586112
1,0.9992681
1,0.9990107
1,0.9982463
0,0.0010784741
0,8.7117594e-05
0,0.00020115219
1,0.998458
1,0.9992549
1,0.99827445
0,2.7095828e-06
0,7.181774e-06
0,1.1000207e-05
1,0.9998318
1,0.99843067
1,0.9995079
1,0.99861646
1,0.99939585
1,0.9996847
1,0.99898976
1,0.9997781
0,0.00018694164
1,0.99759334
1,0.9996244
1,0.9994222
1,0.99952435
1,0.9978834
1,0.0010473252
1,3.2766387e-05
1,3.7726786e-05
1,0.9998841
1,0.9994686
1,0.9997235
1,0.9998468
1,0.999668
1,0.99987864
1,0.99969995
1,0.9975253
1,0.9997217
1,0.9995426
1,0.9997749
1,0.9990632
1,0.9999125
1,0.99977237
1,0.99958473
1,0.99932134
0,4.791821e-06
1,0.9999957
1,0.9997999
1,0.9999609
0,2.574389e-05
1,0.99999046
1,0.9999025
1,0.9999566
0,0.00013688707
0,8.734343e-05
0,6.716669e-05
0,0.00015277679
1,0.9999248
1,0.9997532
1,0.99995756
0,1.2153553e-06
1,0.9999994
1,0.99998176
1,0.9999968
1,0.99558806
1,0.99818194
1,0.9920547
1,0.9996331
0,0.00012526571
1,0.9997272
1,0.9998925
0,0.00023470332
0,3.3114004e-05
0,3.4852797e-05
0,6.271582e-05
1,0.99886477
1,0.99968064
1,0.9987173
1,0.9997205
0,7.0392016e-05
1,0.9999691
1,0.9987644
1,0.9999577
1,0.9998884
1,0.00010867077
0,2.609232e-06
0,1.5375603e-05
1,0.998684
1,0.999356
1,0.9977428
1,0.99966323
1,0.9998622
1,0.9997745
1,0.9995771
1,0.99977344
1,0.99867815
1,0.56782603
0,0.00036984074
1,0.9985543
1,0.99927837
1,0.99987435
1,0.99948394
1,0.99993086
1,0.99968123
1,0.9992354
1,0.9982779
1,0.99379325
1,0.9955285
1,0.9581553
1,0.9998099
0,0.00015086848
1,0.99934524
1,0.99980897
1,0.9992331
1,0.9996673
1,0.9991685
1,0.62772685
0,0.00010395993
0,0.000373508
0,5.316023e-05
0,5.432308e-05
0,4.9855444e-05
0,4.991986e-05
1,0.99865615
1,0.9954827
1,0.99555665
1,0.0010272547
1,0.00014615816
0,3.0806605e-05
1,0.9999114
1,0.9999404
0,1.2744001e-05
0,1.5275255e-05
0,2.74274e-05
1,0.9996107
1,0.99979395
1,0.9993262
1,0.99985385
0,5.902747e-05
0,6.520278e-05
0,6.3777545e-05
0,4.7924397e-05
0,0.00010971617
0,0.000111378096
0,0.00017146213
1,0.9994424
1,0.999652
1,0.9987087
1,0.99987507
1,0.9993338
1,0.9999391
0,0.00035087517
1,0.99985206
1,0.9986725
1,0.999648
0,3.27149e-05
0,1.1895105e-05
0,3.6402085e-05
1,0.99904066
1,0.9952127
1,0.9995672
1,0.99992967
1,0.9997192
1,0.99993217
1,0.99990773
1,0.99974257
1,0.9993728
0,5.2185045e-05
0,4.4178785e-05
0,4.913069e-05
0,4.8162132e-05
1,8.949643e-05
1,0.018834654
1,0.00015308973
1,0.9945146
1,0.9963903
1,0.99558985
1,0.99001956
0,6.198048e-05
0,8.8738576e-05
0,0.00010115241
0,4.482648e-05
0,0.00010980806
0,0.00015091899
1,0.9925402
1,0.9985677
1,0.9925235
1,0.9993585
1,0.9994942
1,0.99961734
1,0.9991936
1,0.9998878
1,0.99950266
1,0.99897313
0,0.0003895008
0,4.3663567e-05
0,0.00010908565
0,0.0010262302
0,0.82629246
0,0.2089076
0,0.9086346
0,7.076238e-05
0,2.5136713e-05
0,2.4339506e-05
0,5.751558e-05
0,0.00020873794
1,0.99982387
1,0.999363
0,0.00031996742
1,0.99932337
1,0.99944276
0,0.00014227793
0,0.000105282794
0,0.00024362671
1,0.49949846
1,0.9031142
1,0.9997981
1,0.9999132
1,0.999731
0,6.0603823e-05
0,6.502079e-05
0,5.9022226e-05
0,6.1840916e-07
1,9.9569e-06
0,2.3028522e-07
1,0.00014080117
0,5.8321375e-06
0,1.2412064e-05
0,7.39938e-06
0,2.1751472e-05
1,0.9996294
1,0.99985886
1,0.99958795
1,0.9998317
1,0.9998349
1,0.9995881
1,0.99922633
1,0.00024953068
0,4.5413544e-05
0,0.00014049887
0,6.6281376e-05
0,4.74906e-05
0,4.6909467e-05
0,5.2191215e-05
0,1.6607033e-05
0,9.590952e-06
0,7.675213e-06
0,1.552985e-05
0,2.0049669e-05
0,2.608003e-05
0,4.6173165e-05
1,0.9998951
1,0.9998242
1,0.9996056
1,0.00048505227
1,0.99988234
1,0.99979883
1,0.999627
0,7.597821e-06
0,0.00055779953
0,3.4832766e-07
1,0.9962368
1,0.9993569
1,0.9984479
1,0.99790704
1,0.9993704
1,0.9982052
1,0.9966485
1,0.99944943
1,0.9979233
1,0.9997191
1,0.9984541
1,0.9998431
1,0.9885675
1,0.97754866
1,0.9883045
0,6.235503e-05
1,0.99986196
1,0.9998579
0,0.00026120502
1,0.99953675
1,0.9994287
0,1.0467558e-05
1,2.1518104e-05
1,1.4893658e-05
0,1.748711e-05
0,2.645434e-05
0,2.8195249e-05
0,3.4673845e-05
1,0.99872607
0,0.001414428
0,6.504807e-05
0,0.00016103551
0,6.876434e-06
0,1.228138e-06
0,8.175059e-07
0,6.1241212e-06
0,5.0193808e-06
0,8.031134e-06
0,1.2186944e-05
0,2.0799764e-05
0,2.2287952e-05
0,4.2916658e-05
0,2.8241508e-05
0,3.9385643e-05
0,5.949102e-05
1,0.9711357
1,0.9965983
1,0.9877743
1,0.9977798
1,0.97153217
0,0.00040085998
0,0.00020966868
0,0.00048647722
0,8.4297186e-05
1,9.3424176e-05
1,0.00011089897
0,0.0007003215
1,0.99768746
1,0.9990194
0,3.564255e-05
0,1.814665e-05
0,5.2585485e-05
1,0.9997316
1,0.9992662
1,0.99877733
1,0.9982528
1,0.99875367
1,0.9915769
1,0.0697161
1,1.404228e-05
1,6.959395e-06
0,3.4447487e-05
0,1.5440477e-05
0,1.635994e-05
0,2.7585078e-05
1,0.9999311
1,0.99986327
1,0.99965835
1,0.9998104
1,0.99963844
1,0.99979204
0,1.5666465e-05
0,6.0129832e-06
0,3.1522984e-06
0,4.469339e-05
1,0.9997565
1,0.99946254
1,0.99898654
1,0.99845135
1,0.99675804
1,0.9879799
0,0.0011322006
1,0.050590795
0,0.0003692341
1,0.82623136
1,0.9990478
1,0.9997421
1,0.9990783
1,0.9998116
0,6.0629027e-05
1,0.00015437634
0,3.891181e-05
0,0.00014817633
1,0.9964228
1,0.9850632
1,0.999035
0,0.0010917245
1,0.99881697
1,0.99926704
1,0.9953874
1,0.99984396
1,0.007701818
0,7.856425e-05
0,0.00015364574
0,0.00025165518
1,0.99848133
1,0.99731004
0,0.0015261751
0,0.0009882541
0,3.381321e-05
0,1.8917588e-05
0,1.6413402e-05
0,4.2014908e-05
1,0.99968255
0,7.776136e-05
0,7.843142e-06
0,2.7717717e-05
0,0.00043201368
1,0.96795523
1,0.994584
0,5.4426113e-05
